year,municipio,geoid,total_population,total_population_moe,total_population_16plus,total_population_16plus_moe,unemployment_rate_pct,labor_force_participation_pct,median_income_nominal,median_income_real,cpi,total_housing_units,pct_no_vehicle,pct_below_poverty,pct_no_hs_diploma,pct_aged_65_plus,pct_aged_17_under,pct_disability,pct_single_parent,pct_lim_english,pct_multi_unit,pct_mobile_homes,pct_crowding,pct_group_quarters,R_unemployment_rate_pct,R_pct_below_poverty,R_pct_no_hs_diploma,R_pct_aged_65_plus,R_pct_aged_17_under,R_pct_disability,R_pct_single_parent,R_pct_no_vehicle,R_pct_crowding,R_income,SVI_SUM,OVERALL_SVI,Evacuation_Crisis_Index,Crisis_Score,housing_per_100,Geography,Isolation_Index
2012,Bayamón Municipio,72021,207337.0,0.0,166407.0,279.0,18.5,52.4,24609.0,35006.5,229.59,81952.0,43.1,35.2,19.9,53.7,72.8,23.8,3.06,16.2,8.8,0.1,0.7,2.74,0.5448717948717948,0.07692307692307693,0.4358974358974359,0.8525641025641025,0.9230769230769231,0.717948717948718,0.42948717948717946,0.4935897435897436,0.358974358974359,0.08974358974358974,4.9230769230769225,0.48717948717948717,550.8438600000001,63.23318306890698,39.525989090225096,Metro/Coastal (Hubs),40.199999999999996
2012,Cabo Rojo Municipio,72023,50866.0,0.0,40527.0,195.0,10.7,35.4,16003.0,22764.39,229.59,27085.0,39.6,49.3,19.5,53.1,72.8,15.2,2.23,8.9,6.1,3.9,0.7,0.25,0.1282051282051282,0.4358974358974359,0.391025641025641,0.7628205128205128,0.9230769230769231,0.19230769230769232,0.14102564102564102,0.1858974358974359,0.358974358974359,0.6282051282051282,4.147435897435898,0.1794871794871795,319.61952,36.69017862985016,53.24774898753588,Other,35.96666666666667
2012,Caguas Municipio,72025,142549.0,0.0,112407.0,217.0,14.4,51.5,23845.0,33919.7,229.59,55096.0,39.9,36.6,17.0,54.3,71.2,20.1,3.26,16.9,6.5,0.2,0.6,0.66,0.32051282051282054,0.11538461538461539,0.28205128205128205,0.9551282051282052,0.6858974358974359,0.42948717948717946,0.5,0.21794871794871795,0.21153846153846154,0.10256410256410256,3.8205128205128207,0.10256410256410256,435.48057,49.99025060524766,38.6505692779325,Other,38.1
2012,Camuy Municipio,72027,35085.0,0.0,27660.0,130.0,18.9,42.4,17762.0,25266.58,229.59,13204.0,38.8,48.2,12.0,52.4,70.8,13.8,1.38,8.1,0.8,0.2,0.3,0.28,0.5769230769230769,0.38461538461538464,0.07692307692307693,0.4807692307692308,0.5897435897435898,0.1346153846153846,0.038461538461538464,0.12179487179487179,0.057692307692307696,0.358974358974359,2.8205128205128203,0.038461538461538464,280.57055999999994,32.207619749498065,37.63431665954112,Other,35.0
2012,Canóvanas Municipio,72029,47656.0,0.0,36568.0,136.0,18.0,52.3,22746.0,32356.36,229.59,16751.0,41.4,42.9,16.4,52.6,68.3,18.7,4.69,12.8,0.8999999999999999,0.0,1.7,0.26,0.5128205128205128,0.21794871794871795,0.25,0.5448717948717948,0.16025641025641027,0.3076923076923077,0.782051282051282,0.28205128205128205,0.8846153846153846,0.15384615384615385,4.096153846153846,0.14102564102564102,407.21868,46.7459750600082,35.14982373678026,Other,37.56666666666666
2012,Carolina Municipio,72031,176157.0,0.0,140890.0,272.0,13.7,55.1,29470.0,41921.31,229.59,74214.0,42.1,29.2,15.6,55.2,72.5,19.0,2.9,18.9,20.0,0.0,1.1,0.41,0.28205128205128205,0.02564102564102564,0.20512820512820512,0.9871794871794872,0.8717948717948718,0.3333333333333333,0.3974358974358974,0.3333333333333333,0.6858974358974359,0.038461538461538464,4.160256410256411,0.20512820512820512,441.5448,50.6863835634365,42.129464057630415,Metro/Coastal (Hubs),38.76666666666667
2012,Cataño Municipio,72033,28049.0,0.0,21686.0,113.0,27.2,53.9,17780.0,25292.19,229.59,10665.0,36.9,47.2,23.4,53.8,69.5,18.0,4.0,10.0,12.6,0.1,0.7,0.04,0.8846153846153846,0.3333333333333333,0.6538461538461539,0.8782051282051282,0.27564102564102566,0.27564102564102566,0.6794871794871795,0.02564102564102564,0.358974358974359,0.34615384615384615,4.711538461538461,0.38461538461538464,357.33959999999996,41.02019099308829,38.02274590894506,Other,36.23333333333333
2012,Cayey Municipio,72035,48008.0,0.0,38070.0,169.0,14.7,50.0,20912.0,29747.48,229.59,18524.0,42.2,38.6,11.3,52.6,71.2,31.9,4.24,10.6,2.9,0.2,0.7,0.33,0.34615384615384615,0.14743589743589744,0.038461538461538464,0.5448717948717948,0.6858974358974359,0.9615384615384616,0.7307692307692307,0.3525641025641026,0.358974358974359,0.19230769230769232,4.3589743589743595,0.24358974358974358,708.0906800000001,81.28406405006827,38.585235794034325,Other,42.233333333333334
2012,Ceiba Municipio,72037,13726.0,0.0,10869.0,72.0,12.8,44.1,20455.0,29097.4,229.59,7456.0,48.5,41.0,20.6,54.0,70.7,13.7,3.12,24.1,4.3,0.4,2.0,0.46,0.21794871794871795,0.19230769230769232,0.5769230769230769,0.9038461538461539,0.5705128205128205,0.10897435897435898,0.47435897435897434,0.8974358974358975,0.9487179487179487,0.20512820512820512,5.096153846153847,0.5641025641025641,358.80299999999994,41.18817950457508,54.32026810432755,Other,38.733333333333334
2012,Ciales Municipio,72039,18712.0,0.0,14587.0,72.0,21.0,33.6,13722.0,19519.65,229.59,7035.0,47.1,61.9,28.3,51.1,69.5,14.5,4.93,6.5,2.5999999999999996,0.0,0.9,0.21,0.6282051282051282,1.0,0.8589743589743589,0.1346153846153846,0.27564102564102566,0.15384615384615385,0.8461538461538461,0.8333333333333334,0.5576923076923077,0.8974358974358975,6.185897435897436,0.8589743589743589,348.98745,40.061420153800064,37.59619495510902,Other,37.56666666666666
2012,Cidra Municipio,72041,43414.0,0.0,33871.0,154.0,12.1,53.6,23804.0,33861.38,229.59,15246.0,38.7,38.5,9.9,51.8,70.3,29.6,5.7,10.2,0.4,0.2,1.0,0.4,0.15384615384615385,0.1282051282051282,0.01282051282051282,0.28846153846153844,0.4358974358974359,0.9038461538461539,0.9102564102564102,0.09615384615384616,0.6153846153846154,0.11538461538461539,3.66025641025641,0.08974358974358974,593.37936,68.11597337254672,35.11770396646243,Other,40.03333333333334
2012,Coamo Municipio,72043,40577.0,0.0,31290.0,114.0,13.3,40.3,16658.0,23696.14,229.59,14995.0,43.4,53.1,15.8,52.2,68.3,28.0,4.01,18.2,2.3,0.0,0.7,0.27,0.2692307692307692,0.6025641025641025,0.22435897435897437,0.38461538461538464,0.16025641025641027,0.8461538461538461,0.6987179487179487,0.5512820512820513,0.358974358974359,0.48717948717948717,4.583333333333333,0.2948717948717949,634.3344000000001,72.81733746130033,36.954432313872395,Other,41.199999999999996
2012,Comerío Municipio,72045,20745.0,0.0,16135.0,99.0,10.1,33.1,12481.0,17754.32,229.59,7524.0,56.0,59.1,20.1,50.9,70.0,21.6,2.36,5.1,1.4,0.0,0.9,0.14,0.11538461538461539,0.8910256410256411,0.5064102564102564,0.08974358974358974,0.34615384615384615,0.5576923076923077,0.19230769230769232,0.9871794871794872,0.5576923076923077,0.9743589743589743,5.217948717948718,0.5897435897435898,615.6864,70.67667205047232,36.26898047722343,Other,42.833333333333336
2012,Corozal Municipio,72047,37074.0,0.0,28764.0,134.0,11.8,34.7,15828.0,22515.45,229.59,12595.0,52.4,53.7,21.9,52.0,69.1,19.7,3.37,9.7,0.4,0.1,1.7,0.47,0.14102564102564102,0.6410256410256411,0.6153846153846154,0.34615384615384615,0.20512820512820512,0.391025641025641,0.5192307692307693,0.9615384615384616,0.8846153846153846,0.6538461538461539,5.3589743589743595,0.6410256410256411,536.7855999999999,61.619389047112314,33.97259534984086,Other,41.36666666666667
2012,Culebra Municipio,72049,1535.0,272.0,1240.0,235.0,9.0,50.2,16375.0,23293.57,229.59,1207.0,38.2,57.1,20.0,47.4,72.7,12.1,0.0,21.5,2.2,2.1,2.4,2.28,0.07692307692307693,0.8141025641025641,0.46153846153846156,0.01282051282051282,0.8910256410256411,0.08974358974358974,0.01282051282051282,0.0641025641025641,0.9935897435897436,0.5384615384615384,3.9551282051282053,0.11538461538461539,219.09228,25.15032526680832,78.63192182410424,Other,32.56666666666667
2012,Dorado Municipio,72051,38179.0,0.0,29481.0,125.0,15.4,51.8,28530.0,40584.15,229.59,15225.0,34.4,36.2,13.5,53.0,69.4,18.0,3.06,18.7,1.6,0.1,1.9,0.15,0.3974358974358974,0.09615384615384616,0.1282051282051282,0.717948717948718,0.2564102564102564,0.27564102564102566,0.42948717948717946,0.01282051282051282,0.9294871794871795,0.05128205128205128,3.2948717948717947,0.07692307692307693,328.176,37.67240518360614,39.87794337201079,Metro/Coastal (Hubs),35.13333333333333
2012,Fajardo Municipio,72053,36857.0,0.0,28838.0,127.0,19.2,50.0,21194.0,30148.63,229.59,17870.0,43.6,42.0,15.5,54.1,70.6,21.9,4.28,19.3,12.0,0.4,0.6,0.74,0.5897435897435898,0.20512820512820512,0.19230769230769232,0.9294871794871795,0.5384615384615384,0.6025641025641025,0.7435897435897436,0.5769230769230769,0.21153846153846154,0.1794871794871795,4.76923076923077,0.4230769230769231,516.56844,59.29859458565934,48.48468404916298,Other,39.86666666666667
2012,Florida Municipio,72054,12657.0,0.0,9786.0,89.0,15.3,40.4,16150.0,22973.5,229.59,4751.0,41.8,55.7,13.8,52.8,69.7,32.8,2.28,16.4,1.9,0.0,0.4,0.09,0.38461538461538464,0.7435897435897436,0.14102564102564102,0.6153846153846154,0.3076923076923077,0.9743589743589743,0.15384615384615385,0.3076923076923077,0.09615384615384616,0.5641025641025641,4.288461538461539,0.23076923076923078,723.9091199999998,83.09991493816658,37.53654104448131,Other,42.46666666666666
2012,Guayama Municipio,72057,45250.0,0.0,35138.0,132.0,21.4,44.3,17496.0,24888.2,229.59,18043.0,43.9,47.5,24.2,50.4,70.3,21.5,5.07,15.8,2.7,0.1,0.8,3.46,0.6538461538461539,0.3525641025641026,0.75,0.038461538461538464,0.4358974358974359,0.532051282051282,0.8717948717948718,0.6282051282051282,0.48717948717948717,0.3974358974358974,5.147435897435898,0.5769230769230769,475.70039999999995,54.6072175137838,39.874033149171275,Other,38.6
2012,Guayanilla Municipio,72059,21493.0,0.0,16656.0,96.0,27.1,37.6,14679.0,20880.99,229.59,8246.0,44.5,55.5,28.9,52.3,70.2,19.7,2.93,8.9,0.5,0.5,0.4,0.15,0.8717948717948718,0.7307692307692307,0.8846153846153846,0.4358974358974359,0.3782051282051282,0.391025641025641,0.41025641025641024,0.6474358974358975,0.09615384615384616,0.7948717948717948,5.641025641025641,0.6923076923076923,458.48794999999996,52.63134362110865,38.36597962127204,Other,38.833333333333336
2012,Guaynabo Municipio,72061,97639.0,0.0,79414.0,199.0,15.2,57.8,34638.0,49272.83,229.59,38799.0,39.2,27.2,13.4,53.5,74.4,14.8,2.42,24.7,20.1,0.2,0.7,0.99,0.3717948717948718,0.01282051282051282,0.11538461538461539,0.8205128205128205,0.9871794871794872,0.16666666666666666,0.20512820512820512,0.15384615384615385,0.358974358974359,0.01282051282051282,3.205128205128205,0.0641025641025641,310.3856,35.63018650467037,39.73719517815627,Metro/Coastal (Hubs),35.833333333333336
2012,Gurabo Municipio,72063,45540.0,0.0,35023.0,169.0,13.1,55.1,27817.0,39569.9,229.59,15880.0,38.4,33.9,16.5,53.0,69.7,17.1,2.79,20.0,0.7999999999999999,0.0,0.3,0.57,0.23076923076923078,0.0641025641025641,0.2692307692307692,0.717948717948718,0.3076923076923077,0.20512820512820512,0.34615384615384615,0.07692307692307693,0.057692307692307696,0.0641025641025641,2.3397435897435894,0.01282051282051282,348.0192,39.95027154354512,34.87044356609574,Other,36.166666666666664
2012,Guánica Municipio,72055,19363.0,0.0,15127.0,86.0,33.0,40.1,13567.0,19299.16,229.59,9021.0,52.0,61.3,18.3,52.6,71.1,25.7,2.88,9.7,0.7,0.1,0.9,0.45,1.0,0.9871794871794872,0.3076923076923077,0.5448717948717948,0.6410256410256411,0.7948717948717948,0.38461538461538464,0.9423076923076923,0.5576923076923077,0.9358974358974359,7.096153846153847,0.9871794871794872,702.9464,80.69353518586757,46.588855032794505,Other,43.43333333333334
2012,Hatillo Municipio,72065,41945.0,0.0,33072.0,134.0,20.1,46.1,18669.0,26556.8,229.59,15703.0,47.0,47.1,19.8,52.7,71.6,10.7,1.54,8.1,1.5,0.2,0.6,0.25,0.6153846153846154,0.3141025641025641,0.4230769230769231,0.5833333333333334,0.7756410256410257,0.04487179487179487,0.05128205128205128,0.8205128205128205,0.21153846153846154,0.2948717948717949,4.134615384615384,0.16666666666666666,265.0283,30.42347247428917,37.43712003814519,Other,36.800000000000004
2012,Hormigueros Municipio,72067,17217.0,0.0,14028.0,78.0,14.2,43.8,20428.0,29058.99,229.59,7216.0,42.8,32.4,20.1,54.7,74.9,20.1,2.68,22.2,3.5999999999999996,0.4,0.1,1.0,0.3076923076923077,0.05128205128205128,0.5064102564102564,0.9743589743589743,1.0,0.42948717948717946,0.2564102564102564,0.4423076923076923,0.019230769230769232,0.21794871794871795,4.205128205128205,0.21794871794871795,470.57316000000003,54.018644727371665,41.91206365801243,Other,39.2
2012,Humacao Municipio,72069,58333.0,0.0,46310.0,178.0,17.0,43.7,19918.0,28333.51,229.59,25192.0,40.8,44.3,19.6,53.5,71.7,15.1,2.76,16.1,8.6,0.0,0.8,1.04,0.4423076923076923,0.24358974358974358,0.41025641025641024,0.8205128205128205,0.7948717948717948,0.1794871794871795,0.2948717948717949,0.23717948717948717,0.48717948717948717,0.24358974358974358,4.153846153846153,0.19230769230769232,329.6028,37.8361922604063,43.18653249447139,Other,36.46666666666666
2012,Isabela Municipio,72071,45567.0,0.0,36176.0,132.0,15.8,36.6,14570.0,20725.94,229.59,18766.0,42.6,57.1,22.3,52.2,71.9,28.3,2.7,13.1,2.3,0.0,1.0,0.53,0.41025641025641024,0.8141025641025641,0.6282051282051282,0.38461538461538464,0.8333333333333334,0.8589743589743589,0.28205128205128205,0.41025641025641024,0.6153846153846154,0.8205128205128205,6.0576923076923075,0.8076923076923077,629.31276,72.24088684709878,41.18331248491233,Other,41.03333333333333
2012,Jayuya Municipio,72073,16600.0,0.0,12583.0,81.0,25.0,48.6,17137.0,24377.52,229.59,5802.0,43.8,54.4,14.1,50.7,68.2,29.6,8.76,7.5,1.2,0.3,1.2,0.34,0.8205128205128205,0.6666666666666666,0.15384615384615385,0.05128205128205128,0.1346153846153846,0.9038461538461539,1.0,0.6153846153846154,0.75,0.4230769230769231,5.51923076923077,0.6538461538461539,657.31536,75.4553976382427,34.95180722891566,Mountain (Isolated),41.36666666666667
2012,Juana Díaz Municipio,72075,50695.0,0.0,38852.0,135.0,18.6,43.5,16938.0,24094.44,229.59,18242.0,42.7,53.0,18.4,52.8,68.2,20.8,3.74,11.2,1.3,0.2,1.9,1.0,0.5641025641025641,0.5833333333333334,0.32051282051282054,0.6153846153846154,0.1346153846153846,0.47435897435897434,0.5897435897435898,0.4230769230769231,0.9294871794871795,0.44871794871794873,5.083333333333333,0.5512820512820513,468.9484800000001,53.83214235287232,35.98382483479633,Other,38.766666666666666
2012,Juncos Municipio,72077,40292.0,0.0,30846.0,180.0,18.4,46.9,18946.0,26950.83,229.59,14903.0,41.4,44.6,24.0,53.1,69.3,17.9,3.57,14.6,3.0,0.0,0.4,0.66,0.5256410256410257,0.2564102564102564,0.7307692307692307,0.7628205128205128,0.23717948717948717,0.2564102564102564,0.5641025641025641,0.28205128205128205,0.09615384615384616,0.28205128205128205,3.993589743589743,0.1282051282051282,393.50285999999994,45.17149085499195,36.98749131341209,Other,37.46666666666667
2012,Lajas Municipio,72079,25671.0,0.0,20585.0,105.0,12.4,28.1,13698.0,19485.51,229.59,11719.0,46.6,61.1,34.1,52.2,72.3,17.8,2.12,7.6,1.7999999999999998,1.0,1.3,0.11,0.17307692307692307,0.9743589743589743,0.9230769230769231,0.38461538461538464,0.8589743589743589,0.24358974358974358,0.10256410256410256,0.7948717948717948,0.8012820512820513,0.9102564102564102,6.166666666666667,0.8461538461538461,432.98856000000006,49.704184560071916,45.650734291613105,Other,38.86666666666667
2012,Lares Municipio,72081,30628.0,0.0,24204.0,95.0,25.5,38.0,12094.0,17203.81,229.59,11944.0,49.6,60.9,27.3,51.3,71.3,21.5,5.69,8.6,1.0,0.2,0.9,0.7,0.8333333333333334,0.9615384615384616,0.8333333333333334,0.16666666666666666,0.7243589743589743,0.532051282051282,0.8974358974358975,0.9102564102564102,0.5576923076923077,1.0,7.416666666666667,1.0,547.0632,62.79918864097363,38.99699621261591,Mountain (Isolated),40.800000000000004
2012,Las Marías Municipio,72083,9853.0,0.0,7736.0,55.0,6.0,40.1,14460.0,20569.46,229.59,3929.0,38.8,59.1,40.2,50.8,70.2,7.9,4.88,5.7,1.4,0.2,1.7,0.69,0.01282051282051282,0.8910256410256411,0.9871794871794872,0.0641025641025641,0.3782051282051282,0.01282051282051282,0.8205128205128205,0.12179487179487179,0.8846153846153846,0.8333333333333334,5.0064102564102555,0.5128205128205128,155.71215999999998,17.874712299298267,39.876179843702424,Other,32.5
2012,Las Piedras Municipio,72085,38687.0,0.0,30316.0,129.0,18.5,45.2,19345.0,27518.41,229.59,14065.0,45.3,47.9,24.8,52.7,70.2,18.9,2.77,11.5,0.7,0.2,0.6,0.24,0.5448717948717948,0.3717948717948718,0.7692307692307693,0.5833333333333334,0.3782051282051282,0.32051282051282054,0.3141025641025641,0.7435897435897436,0.21153846153846154,0.2564102564102564,4.493589743589744,0.28205128205128205,451.20158999999995,51.794918330308526,36.35588182076667,Other,38.96666666666666
2012,Loíza Municipio,72087,29997.0,0.0,22944.0,130.0,24.5,52.6,19100.0,27169.9,229.59,11351.0,45.6,45.2,11.6,54.3,67.9,17.3,3.85,8.6,3.3,0.5,2.1,0.26,0.8012820512820513,0.2692307692307692,0.05128205128205128,0.9551282051282052,0.10256410256410256,0.22435897435897437,0.6153846153846154,0.7628205128205128,0.967948717948718,0.2692307692307692,5.019230769230769,0.5256410256410257,428.36184000000003,49.17306811489891,37.84045071173784,Other,39.06666666666666
2012,Luquillo Municipio,72089,20050.0,0.0,15664.0,89.0,23.5,51.3,20084.0,28569.65,229.59,10197.0,43.2,43.5,19.5,53.2,70.5,22.9,4.92,18.0,19.0,0.2,1.6,0.5,0.7435897435897436,0.23076923076923078,0.391025641025641,0.782051282051282,0.5,0.6730769230769231,0.8333333333333334,0.5192307692307693,0.8525641025641025,0.23076923076923078,5.7564102564102555,0.717948717948718,526.29696,60.415363475757374,50.857855361596,Other,39.766666666666666
2012,Manatí Municipio,72091,43974.0,0.0,34176.0,157.0,22.6,45.0,17513.0,24912.38,229.59,17955.0,45.1,49.0,20.4,53.8,70.5,19.5,2.5,15.1,4.8999999999999995,0.2,2.1,0.84,0.6923076923076923,0.4230769230769231,0.5641025641025641,0.8782051282051282,0.5,0.3717948717948718,0.23076923076923078,0.717948717948718,0.967948717948718,0.38461538461538464,5.730769230769231,0.7051282051282052,473.1441,54.313771407515056,40.83094555873926,Other,39.46666666666667
2012,Maricao Municipio,72093,6546.0,272.0,5141.0,256.0,8.4,40.3,12288.0,17479.78,229.59,2318.0,39.1,59.5,34.6,51.2,71.1,9.3,7.13,4.6,0.4,1.3,0.8,0.38,0.05128205128205128,0.9166666666666666,0.9487179487179487,0.15384615384615385,0.6410256410256411,0.02564102564102564,0.9871794871794872,0.14102564102564102,0.48717948717948717,0.9871794871794872,5.339743589743589,0.6282051282051282,186.17856000000003,21.37205081669692,35.41093797739077,Other,33.199999999999996
2012,Maunabo Municipio,72095,12201.0,0.0,9677.0,80.0,26.4,40.0,16043.0,22821.29,229.59,5001.0,46.2,58.1,15.0,51.1,71.9,24.4,5.02,6.9,2.6,0.3,2.4,0.11,0.8525641025641025,0.8589743589743589,0.1794871794871795,0.1346153846153846,0.8333333333333334,0.7564102564102564,0.8589743589743589,0.782051282051282,0.9935897435897436,0.5897435897435898,6.839743589743589,0.9487179487179487,576.04008,66.12554024595612,40.98844357019916,Other,40.56666666666667
2012,Mayagüez Municipio,72097,88664.0,0.0,72978.0,211.0,17.2,38.6,15060.0,21422.97,229.59,39853.0,42.2,51.4,19.2,52.9,72.7,21.4,1.76,19.2,16.1,0.0,0.7,1.78,0.46153846153846156,0.5448717948717948,0.3525641025641026,0.6602564102564102,0.8910256410256411,0.5128205128205128,0.07692307692307693,0.3525641025641026,0.358974358974359,0.717948717948718,4.92948717948718,0.5,477.72932000000003,54.84012393084393,44.9483443111071,Other,38.833333333333336
2012,Moca Municipio,72099,40044.0,0.0,30958.0,148.0,24.4,43.5,14384.0,20461.35,229.59,15081.0,42.0,54.5,20.1,51.6,69.9,18.5,3.78,11.3,1.6,0.0,0.6,0.6,0.7756410256410257,0.6858974358974359,0.5064102564102564,0.23076923076923078,0.3333333333333333,0.2948717948717949,0.6025641025641025,0.32051282051282054,0.21153846153846154,0.8461538461538461,4.807692307692308,0.44871794871794873,400.932,46.02430633280184,37.66107281989811,Other,37.36666666666667
2012,Morovis Municipio,72101,32617.0,0.0,24648.0,109.0,26.4,40.1,14596.0,20762.92,229.59,10662.0,44.9,57.8,23.8,50.9,67.0,30.0,5.79,9.9,2.2,0.0,0.8,0.17,0.8525641025641025,0.8461538461538461,0.7115384615384616,0.08974358974358974,0.0641025641025641,0.9230769230769231,0.9358974358974359,0.7051282051282052,0.48717948717948717,0.8076923076923077,6.423076923076923,0.8974358974358975,685.623,78.70492497684046,32.68847533494803,Other,41.93333333333334
2012,Naguabo Municipio,72103,26761.0,0.0,20607.0,86.0,17.9,44.5,16706.0,23764.42,229.59,10400.0,39.6,53.0,39.3,52.9,68.7,13.8,4.01,16.8,3.8,0.0,0.6,0.37,0.5,0.5833333333333334,0.9743589743589743,0.6602564102564102,0.1858974358974359,0.1346153846153846,0.6987179487179487,0.1858974358974359,0.21153846153846154,0.47435897435897434,4.6089743589743595,0.3525641025641026,289.08792,33.18535558945784,38.86252382197974,Other,35.43333333333334
