municipio,region,year,p05,p10,p25,p50,p75,p90,p95,scenario,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
Adjuntas,Central Mountains,2030,16229.282385981163,16399.214140412107,16598.855713304074,16775.140544575253,17037.896196790905,17210.774780246826,17286.536953352337,baseline,16775.140544575253,0.0,0.0
Aguada,West,2030,33902.48491748677,34177.6093418559,34635.002628169714,35074.98882129394,35533.2700899442,35938.53383058314,36310.722863619034,baseline,35074.98882129394,0.0,0.0
Aguadilla,West,2030,47323.909986512845,48114.34859545157,49442.715754545745,50460.53383745808,51529.124853670044,52913.17900659818,53553.49464830559,baseline,50460.53383745808,0.0,0.0
Aguas Buenas,Central Mountains,2030,21500.205713033407,21601.44229599191,21898.034236030293,22105.39176892521,22331.20004495768,22504.967420728426,22693.07461838158,baseline,22105.39176892521,0.0,0.0
Aibonito,Central Mountains,2030,21328.554263513095,21524.93106739223,22170.403139802667,22884.973699729395,23561.259810455507,24130.864562666673,24579.599868963505,baseline,22884.973699729395,0.0,0.0
Arecibo,North,2030,77075.69750634405,77881.59294441012,79347.88827890463,80780.55067571937,82429.39674136743,83838.85121398319,84671.63859637611,baseline,80780.55067571937,0.0,0.0
Arroyo,South,2030,13108.43118599748,13244.335916603608,13494.651426784167,13792.16731790864,14114.65829267374,14436.163916860796,14555.557379284075,baseline,13792.16731790864,0.0,0.0
Añasco,West,2030,22894.703634041824,23040.363199928976,23227.01840909703,23456.200146733834,23744.683511896772,23938.942361038902,24092.69239852376,baseline,23456.200146733834,0.0,0.0
Barceloneta,North,2030,20268.312463636947,20414.34255713318,20706.617778629618,20944.37620592169,21268.681101158807,21526.045670306215,21759.26216672728,baseline,20944.37620592169,0.0,0.0
Barranquitas,Central Mountains,2030,25974.296183599832,26206.46569910825,26644.69838253036,27126.519272996455,27520.58668013219,27876.28032738904,28174.746888130652,baseline,27126.519272996455,0.0,0.0
Bayamón,Metro,2030,159715.3354157624,161099.35756181696,163829.43183767694,168650.71142058505,173462.9812343485,176607.53311222637,178005.78406814658,baseline,168650.71142058505,0.0,0.0
Cabo Rojo,West,2030,42663.82505098995,42902.72065420332,43290.81095556919,43755.86582754467,44179.529027687,44431.03384846624,44664.264201662154,baseline,43755.86582754467,0.0,0.0
Caguas,East,2030,109472.94335706768,110271.77071154346,111558.41694223598,113126.81334654687,114393.70769335148,115365.7888030131,115994.26533307358,baseline,113126.81334654687,0.0,0.0
Camuy,North,2030,29131.897024779,29403.158230409448,29935.502967875083,30523.360541797476,31211.299365815386,31737.161814263913,32054.743278014874,baseline,30523.360541797476,0.0,0.0
Canóvanas,East,2030,35657.796558289716,36122.640556988124,36738.149889637214,37406.306091140366,38024.51418102312,38652.03589993677,38924.40421721037,baseline,37406.306091140366,0.0,0.0
Carolina,Metro,2030,135172.61236818627,136097.08337746447,137647.96973868547,139877.07162691333,142860.95030269187,145100.14604355465,146457.97663743622,baseline,139877.07162691333,0.0,0.0
Cataño,Metro,2030,20317.624831088826,20455.504864911753,20627.585063880604,20869.600394337598,21074.881392414572,21222.38291858358,21356.55028653789,baseline,20869.600394337598,0.0,0.0
Cayey,Central Mountains,2030,37245.729658105796,37460.13387177579,37733.33820226331,38154.4958045137,38540.84806003188,38864.18470165681,39104.08455120179,baseline,38154.4958045137,0.0,0.0
Ceiba,East,2030,9557.123753703074,9631.485225622828,9758.076765440288,9931.245295576173,10057.038870595994,10234.082663472618,10307.202567719829,baseline,9931.245295576173,0.0,0.0
Ciales,Central Mountains,2030,15028.277953659477,15141.259873757594,15350.320948693194,15684.813351991106,16014.690991242724,16242.37252277693,16537.517919198497,baseline,15684.813351991106,0.0,0.0
Cidra,Central Mountains,2030,35538.14766094545,35848.69762894269,36348.4587184229,36871.24925926882,37456.17849463336,37887.13821452386,38209.721728411256,baseline,36871.24925926882,0.0,0.0
Coamo,South,2030,29107.760831362997,29492.903736984725,30194.769922355426,31124.8626291133,31824.697674255076,32669.684882581907,32990.31149948128,baseline,31124.8626291133,0.0,0.0
Comerío,Central Mountains,2030,17005.055089066856,17095.94398589432,17254.855143656674,17456.067134665805,17590.38192548918,17768.683378459056,17873.55182414677,baseline,17456.067134665805,0.0,0.0
Corozal,Central Mountains,2030,30562.932893039517,30878.101328182456,31481.035953687395,32097.265682716767,32589.491538191047,33118.415051084536,33347.115062654106,baseline,32097.265682716767,0.0,0.0
Culebra,East,2030,1044.2835159277736,1072.579176521236,1117.1532418642987,1174.336303768819,1243.0613623938032,1294.2944870621798,1336.0239525354868,baseline,1174.336303768819,0.0,0.0
Dorado,North,2030,32332.290746043323,32751.7493957755,33056.980048448124,33370.71762534043,33643.61897028853,33957.50239882169,34237.178867005954,baseline,33370.71762534043,0.0,0.0
Fajardo,East,2030,26359.968320094475,26678.25097774141,27305.425443423323,28201.875605754627,28972.287481583175,29542.715884720295,30110.81441263709,baseline,28201.875605754627,0.0,0.0
Florida,North,2030,10405.780986585209,10481.184387077394,10611.634417653206,10739.186843439846,10867.785436409196,10970.10898665955,11048.379379478276,baseline,10739.186843439846,0.0,0.0
Guayama,South,2030,30344.765842895235,30498.552797374334,31374.339483717158,32009.807738982196,32631.738828872592,33288.64925342388,33760.84046484774,baseline,32009.807738982196,0.0,0.0
Guayanilla,South,2030,15387.19230740569,15484.923614499055,15670.980859397256,15821.717686873475,16038.251857446545,16307.788079342268,16381.012330621032,baseline,15821.717686873475,0.0,0.0
Guaynabo,Metro,2030,78618.23888950031,79199.64470449564,80998.10006134384,82310.13768677108,84122.48667201439,86053.17475645343,86859.62770152447,baseline,82310.13768677108,0.0,0.0
Gurabo,East,2030,32691.68878941974,33299.38678365664,34544.14901789165,35790.0332448611,37143.73465892555,38083.3449048727,39444.873612769625,baseline,35790.0332448611,0.0,0.0
Guánica,West,2030,10659.380963462434,10796.978381101959,11034.767615501125,11292.231028463433,11552.270761859,11801.81379430257,11964.61050640542,baseline,11292.231028463433,0.0,0.0
Hatillo,North,2030,34585.38325172275,34830.23395655413,35248.43420299427,35686.37064566523,36084.06857056597,36467.838040501236,36729.11670112143,baseline,35686.37064566523,0.0,0.0
Hormigueros,West,2030,14135.758092315258,14175.457553374248,14309.329106791654,14421.574562170397,14564.898116791,14709.442808679296,14791.360655467639,baseline,14421.574562170397,0.0,0.0
Humacao,East,2030,43990.85638644706,44298.183149776705,44695.97149643714,45150.927065703785,45573.62670134624,46025.31887373256,46224.55902943568,baseline,45150.927065703785,0.0,0.0
Isabela,West,2030,38173.080233609515,38419.65052964894,39137.6597225322,39780.04632661537,40514.976485477,41331.122107578,41881.79717425296,baseline,39780.04632661537,0.0,0.0
Jayuya,Central Mountains,2030,13199.019982071377,13295.226238453894,13422.238630551064,13653.611631697586,13885.009454637882,14168.601022757317,14247.01987887586,baseline,13653.611631697586,0.0,0.0
Juana Díaz,South,2030,40532.26926400807,40901.239348474686,41524.40068720156,42411.152503143814,43038.569443221255,43611.01859919263,43828.78059054247,baseline,42411.152503143814,0.0,0.0
Juncos,East,2030,31864.67124432221,32070.760322305134,32529.7292061022,32935.661674566174,33335.70334534576,33660.94552434398,33809.334797384785,baseline,32935.661674566174,0.0,0.0
Lajas,West,2030,20847.485442901103,21006.00797537451,21326.91905526152,21669.421713009204,22128.251767572874,22385.661151045515,22671.247469556223,baseline,21669.421713009204,0.0,0.0
Lares,Central Mountains,2030,23491.710092524165,23904.50562017,24878.758797424387,26041.98297452795,27108.891622860385,27914.31591331971,28211.10599520734,baseline,26041.98297452795,0.0,0.0
Las Marías,West,2030,7582.762523984965,7691.885445278074,7889.204680119019,8123.678878716515,8433.325749672427,8645.969252955121,8704.712257137473,baseline,8123.678878716515,0.0,0.0
Las Piedras,East,2030,30122.88918853732,30302.642866298134,30652.155786871113,31246.828497285904,31728.764877653706,32338.46086934851,32601.82452863078,baseline,31246.828497285904,0.0,0.0
Loíza,East,2030,19797.528208286956,19960.69595717545,20185.833681952885,20405.31737624062,20637.762249572454,20867.145031194086,20936.13191867646,baseline,20405.31737624062,0.0,0.0
Luquillo,East,2030,15323.275355025964,15405.166531035513,15584.483367053781,15744.255607572946,15965.06086879454,16113.782486978398,16232.590536961196,baseline,15744.255607572946,0.0,0.0
Manatí,North,2030,34938.06429299344,35172.265130796775,35812.01574087897,36432.21239398803,36995.428791759856,37741.909431956454,38100.411702303274,baseline,36432.21239398803,0.0,0.0
Maricao,West,2030,4420.255870564893,4509.974026063519,4629.453335161235,4744.606130569123,4892.441375527062,4983.288871625032,5079.095699687703,baseline,4744.606130569123,0.0,0.0
Maunabo,East,2030,8992.178330936124,9068.244590117742,9171.116977836538,9282.623854665311,9426.173595918774,9548.458042812317,9626.86196301279,baseline,9282.623854665311,0.0,0.0
Mayagüez,West,2030,64485.13737107327,64898.11107979683,65906.24060457817,66843.64402029655,67724.51033994378,68520.87601289804,68907.67191564398,baseline,66843.64402029655,0.0,0.0
Moca,West,2030,32947.866288703866,33365.62477647869,34100.09599570259,34670.98454057217,35298.68705685933,36268.550276865084,36658.044448540466,baseline,34670.98454057217,0.0,0.0
Morovis,Central Mountains,2030,25558.148311167082,25821.394580309843,26214.106749695995,26623.3992954406,27046.9103910918,27456.37622685302,27691.702195494065,baseline,26623.3992954406,0.0,0.0
Naguabo,East,2030,19208.120455150914,19745.465673315044,20144.562461333404,20751.620716627942,21172.33617862836,21572.55592846242,21883.392789036723,baseline,20751.620716627942,0.0,0.0
Naranjito,Central Mountains,2030,25948.710918354882,26174.660841975823,26599.29394678145,27158.50687645637,27628.994272958425,28058.001657176184,28430.798321206672,baseline,27158.50687645637,0.0,0.0
Orocovis,Central Mountains,2030,19044.231075597116,19173.613817996596,19441.728290857744,19747.98691527864,20118.85303460694,20430.45803497757,20520.635758422624,baseline,19747.98691527864,0.0,0.0
Patillas,South,2030,13646.556685654881,13685.958045873414,13832.01546554374,14000.950310696835,14157.436204045285,14308.109382752471,14440.390403632438,baseline,14000.950310696835,0.0,0.0
Peñuelas,South,2030,17392.748198005633,17522.87684077446,17876.605884476157,18255.245994604902,18779.078523506745,19139.413240300277,19416.69269320807,baseline,18255.245994604902,0.0,0.0
Ponce,South,2030,116714.7273106895,117814.40395732106,119450.30994013163,121528.73921075082,123972.93853667352,125788.50924593603,126978.68283386904,baseline,121528.73921075082,0.0,0.0
Quebradillas,North,2030,21190.710461144357,21314.551957198655,21571.351045593892,21809.083504277995,22080.982881262662,22285.286319183433,22415.53308548829,baseline,21809.083504277995,0.0,0.0
Rincón,West,2030,13431.368850201248,13617.1141035211,13915.301962690704,14267.018642937644,14597.390927627861,14913.186264272506,15136.623692678138,baseline,14267.018642937644,0.0,0.0
Río Grande,East,2030,40072.06755447869,40391.78701511457,40771.80279840183,41292.22932638556,41815.43835268846,42175.84849251384,42562.22374080009,baseline,41292.22932638556,0.0,0.0
Sabana Grande,West,2030,20524.85462846653,20624.820804319337,20861.36599718487,21156.30053904927,21482.32277271237,21856.701048549414,21960.105830957767,baseline,21156.30053904927,0.0,0.0
Salinas,South,2030,22029.7881263789,22197.300619053956,22538.875044770757,22878.13680519075,23318.76608933306,23580.51769996299,23652.314076942115,baseline,22878.13680519075,0.0,0.0
San Germán,West,2030,28171.35175988816,28470.05832658331,28895.899171127596,29463.32748845498,29945.767859570384,30447.727155841567,30792.650579818313,baseline,29463.32748845498,0.0,0.0
San Juan,Metro,2030,294507.6917576182,298952.23866495385,304904.3804831976,310672.4505599049,317576.2939428635,323670.7443784874,327011.3667165155,baseline,310672.4505599049,0.0,0.0
San Lorenzo,East,2030,31870.88233885784,32221.790389599744,32960.89082220015,33536.206149658195,34005.36018073646,34363.63465688284,34761.15592255206,baseline,33536.206149658195,0.0,0.0
San Sebastián,West,2030,34003.504503167715,34614.54305086635,35354.75332595406,36437.452483790126,37436.25906745904,38337.22064218009,38989.62346554369,baseline,36437.452483790126,0.0,0.0
Santa Isabel,South,2030,17439.809688315414,17586.882886851978,17904.04707671403,18170.72632329518,18542.341593964105,18773.184485885457,19031.725744166626,baseline,18170.72632329518,0.0,0.0
Toa Alta,Metro,2030,58501.25480103609,59063.24630722759,60112.10064128491,61285.884998354086,62553.39046623737,63692.928826612544,64142.719024793296,baseline,61285.884998354086,0.0,0.0
Toa Baja,Metro,2030,66450.61611782957,66711.9460553337,67197.73443600771,68133.91665316725,68993.94996880654,69609.72433896537,70053.16423564318,baseline,68133.91665316725,0.0,0.0
Trujillo Alto,Metro,2030,59533.75165781342,59764.275925414164,60720.61306314564,61768.33622351152,63076.32535758199,63965.26793721481,64394.083603293475,baseline,61768.33622351152,0.0,0.0
Utuado,Central Mountains,2030,25095.871870850548,25312.50193336376,25606.697771878753,25967.390024042787,26388.23676911332,26650.026524159126,26841.139003411532,baseline,25967.390024042787,0.0,0.0
Vega Alta,North,2030,31789.115357803374,31862.49979008901,32258.666676385084,32631.33862559157,32998.093981831385,33306.44751341805,33500.973806261405,baseline,32631.33862559157,0.0,0.0
Vega Baja,North,2030,46714.390658876604,47630.30557975042,49013.965174162346,50039.66651522549,51246.26082384093,52143.05923274583,53019.72945114452,baseline,50039.66651522549,0.0,0.0
Vieques,East,2030,7058.21663983608,7102.034673887352,7175.316090132492,7244.826433188862,7328.108523127715,7401.5645731395,7460.822286943634,baseline,7244.826433188862,0.0,0.0
Villalba,South,2030,19076.30539039642,19227.77892019344,19449.351042387905,19758.883830664738,20034.329354538975,20421.47897648327,20517.322029502597,baseline,19758.883830664738,0.0,0.0
Yabucoa,East,2030,25376.09006774452,25570.484304909023,25929.341136485116,26382.9580611793,26749.410750888517,27177.37610197145,27470.526331662593,baseline,26382.9580611793,0.0,0.0
Yauco,South,2030,29485.480912099007,29687.252945787157,30055.36157753937,30406.56143876256,30906.788139166907,31380.75595500603,31618.207168691664,baseline,30406.56143876256,0.0,0.0
Adjuntas,Central Mountains,2030,16206.246122726707,16354.228073506996,16549.13956467962,16724.06358977143,16979.45240435636,17149.787135527797,17225.552296945836,hurricane_cat1,16775.140544575253,-51.076954803822446,-0.3044800409755119
Aguada,West,2030,33825.86236138952,34094.098488555275,34511.697677368786,34965.56711111064,35420.4406175514,35834.469136726715,36125.31904894677,hurricane_cat1,35074.98882129394,-109.42171018329827,-0.31196506074684366
Aguadilla,West,2030,47254.851245817736,47966.98010990076,49283.86556753356,50356.237658971586,51276.44572947487,52670.44330217249,53311.52110796717,hurricane_cat1,50460.53383745808,-104.2961784864965,-0.20668861495292962
Aguas Buenas,Central Mountains,2030,21405.234271082943,21517.295026851716,21820.72656595954,22017.96349756883,22257.655359183344,22413.27425435442,22599.991424761916,hurricane_cat1,22105.39176892521,-87.42827135637708,-0.39550654550841263
Aibonito,Central Mountains,2030,21222.313770824472,21445.303825275634,22081.694241147947,22807.250697155403,23466.501304764628,23997.070250783097,24502.428549640896,hurricane_cat1,22884.973699729395,-77.72300257399183,-0.33962460955290885
Arecibo,North,2030,76777.1674548927,77769.73450387319,79045.58619183971,80538.86624056657,82144.13083605717,83528.03166600142,84478.82535740657,hurricane_cat1,80780.55067571937,-241.68443515279796,-0.2991864169421196
Arroyo,South,2030,13023.723400936598,13166.049710104817,13416.285418369629,13708.547112358796,14023.026797949802,14338.812837226169,14456.328835470986,hurricane_cat1,13792.16731790864,-83.62020554984338,-0.6062876386459256
Añasco,West,2030,22848.394243454415,22946.63358213757,23152.772421979418,23380.04940703493,23650.834969987747,23873.610634451707,24018.54620705434,hurricane_cat1,23456.200146733834,-76.15073969890364,-0.32465079263704727
Barceloneta,North,2030,20224.394435766862,20347.708340510613,20628.89844520864,20887.061106247264,21184.232052829895,21430.82183769868,21696.316311563798,hurricane_cat1,20944.37620592169,-57.315099674426165,-0.2736538873772771
Barranquitas,Central Mountains,2030,25853.777467714666,26135.429680950772,26549.326778510356,27032.561310763507,27388.508977185527,27765.28811965112,28068.958436696816,hurricane_cat1,27126.519272996455,-93.95796223294747,-0.3463694006863589
Bayamón,Metro,2030,159056.8305004661,160468.0640803792,163047.6430694458,168007.81807529338,172717.46948807308,176151.92662484848,177319.20669501557,hurricane_cat1,168650.71142058505,-642.8933452916681,-0.3811981223657016
Cabo Rojo,West,2030,42485.74058388401,42815.885712116724,43137.84699898179,43586.27254675771,44018.404545659825,44294.31324640258,44529.25231051545,hurricane_cat1,43755.86582754467,-169.59328078696126,-0.38758981814091065
Caguas,East,2030,108819.22842492473,109687.77879233826,110837.2856900435,112480.24358645435,113644.163918968,114702.06764023432,115388.83218381453,hurricane_cat1,113126.81334654687,-646.5697600925196,-0.5715442174719896
Camuy,North,2030,29052.625111325342,29337.762464288608,29845.15155497817,30459.923560278876,31059.138437083755,31570.96204095236,31950.098956887436,hurricane_cat1,30523.360541797476,-63.43698151860008,-0.2078309216042316
Canóvanas,East,2030,35430.45349120335,35857.98479661862,36491.62774008585,37154.081257632206,37724.34028557256,38371.984813377516,38676.122261258795,hurricane_cat1,37406.306091140366,-252.22483350816037,-0.6742842580970578
Carolina,Metro,2030,134784.04518052793,135726.99322081057,137151.03710050977,139309.5138005511,142299.0643492207,144304.74147238626,145856.04020248645,hurricane_cat1,139877.07162691333,-567.5578263622301,-0.4057547243168251
Cataño,Metro,2030,20238.396536031873,20381.59339819176,20554.061582604052,20788.026165948115,20985.33169302376,21146.513604215943,21282.396782355616,hurricane_cat1,20869.600394337598,-81.57422838948332,-0.3908758521874539
Cayey,Central Mountains,2030,37097.93939120772,37308.28010811037,37588.82310998427,38022.60435192746,38408.552054304026,38694.49831922789,38977.931284474646,hurricane_cat1,38154.4958045137,-131.89145258624194,-0.34567735677072975
Ceiba,East,2030,9494.218596580291,9562.44788910093,9684.610810527332,9867.060850007336,9995.983147612009,10159.939059146991,10242.30295920036,hurricane_cat1,9931.245295576173,-64.18444556883696,-0.6462879896585338
Ciales,Central Mountains,2030,14984.044677803284,15066.74513287307,15308.304669414487,15622.022782689857,15948.880046248265,16195.25932081149,16462.628422723705,hurricane_cat1,15684.813351991106,-62.79056930124898,-0.40032716929511974
Cidra,Central Mountains,2030,35426.6629711441,35747.20126299783,36221.199659779246,36772.20958588823,37347.3929500855,37684.2209390304,37995.49562756689,hurricane_cat1,36871.24925926882,-99.0396733805901,-0.26860948671462
Coamo,South,2030,28930.44093544762,29328.005786269125,30009.933436376123,30923.62410106798,31612.71515427195,32477.29406643715,32750.23310299588,hurricane_cat1,31124.8626291133,-201.23852804531998,-0.6465523412690897
Comerío,Central Mountains,2030,16933.236384040832,17033.46084408542,17195.503359233677,17404.77579218443,17525.270310466363,17702.744918033717,17799.800702896682,hurricane_cat1,17456.067134665805,-51.29134248137416,-0.29383103356377027
Corozal,Central Mountains,2030,30444.43718107713,30762.744137312442,31364.289122313723,31976.474782574063,32482.782519042117,32986.58347021809,33219.18260880431,hurricane_cat1,32097.265682716767,-120.79090014270332,-0.3763276951274542
Culebra,East,2030,1038.180185179099,1066.5766068245534,1110.4299992264805,1168.4847582993048,1235.4108097067608,1287.4174454592298,1327.9940155675865,hurricane_cat1,1174.336303768819,-5.851545469514349,-0.4982853251436472
Dorado,North,2030,32197.71338279661,32633.84127877331,32928.72921007508,33239.20269572825,33546.00872560778,33844.41237028924,34079.28369274354,hurricane_cat1,33370.71762534043,-131.51492961218173,-0.3941027912217098
Fajardo,East,2030,26196.954759107288,26481.86647689117,27121.008592983264,28004.64975979568,28755.545545733563,29318.69201615317,29903.92735435775,hurricane_cat1,28201.875605754627,-197.2258459589466,-0.6993359190574631
Florida,North,2030,10398.876783610327,10448.245837468492,10573.888298999205,10703.118664273406,10838.72421979369,10940.26044383274,10994.076536110671,hurricane_cat1,10739.186843439846,-36.06817916643922,-0.33585577467135586
Guayama,South,2030,30112.53992827767,30341.60942713479,31178.25241248453,31812.768330963692,32471.629927067683,33084.45159725848,33517.47986179706,hurricane_cat1,32009.807738982196,-197.0394080185033,-0.6155594860963338
Guayanilla,South,2030,15327.176643238656,15414.839672559663,15606.38481185742,15752.061641837941,15953.928719458883,16210.837531043671,16286.88098653341,hurricane_cat1,15821.717686873475,-69.65604503553368,-0.4402558964462119
Guaynabo,Metro,2030,78239.70992987645,78965.67895081028,80627.83069879551,81955.7715688857,83745.14212806054,85544.76623130767,86410.02290504772,hurricane_cat1,82310.13768677108,-354.36611788537994,-0.4305254830624999
Gurabo,East,2030,32446.048133203825,33083.8931989224,34312.38640398513,35514.86423492841,36884.78160644849,37851.14931717456,39173.633054844926,hurricane_cat1,35790.0332448611,-275.1690099326879,-0.7688425658900385
Guánica,West,2030,10594.502235395199,10723.602519913375,10975.11067787011,11231.334167284702,11483.760862140853,11730.76261953231,11894.904138385933,hurricane_cat1,11292.231028463433,-60.89686117873134,-0.5392810422071019
Hatillo,North,2030,34451.11268476092,34729.5916320265,35178.27516332557,35574.515934521,35954.10573951457,36372.07083552811,36637.379776316004,hurricane_cat1,35686.37064566523,-111.85471114423126,-0.31343818135739193
Hormigueros,West,2030,14086.84502894118,14125.313431198036,14259.050166051049,14375.326255187345,14511.814100347267,14650.367071180974,14718.45709504252,hurricane_cat1,14421.574562170397,-46.248306983052316,-0.32068833249572787
Humacao,East,2030,43680.132913952984,44006.5641026962,44414.906147763264,44878.483933486714,45311.242135810746,45757.1999951981,45907.35334539995,hurricane_cat1,45150.927065703785,-272.44313221707125,-0.6034054003378736
Isabela,West,2030,38034.769975348834,38450.01553278175,39059.71688586393,39670.681951978855,40358.628832237104,41216.78903837,41637.439486616204,hurricane_cat1,39780.04632661537,-109.36437463651237,-0.27492269299681704
Jayuya,Central Mountains,2030,13150.27395550367,13253.497223031542,13377.299903143605,13607.389187192559,13840.113047377175,14100.560631769435,14205.411199640346,hurricane_cat1,13653.611631697586,-46.22244450502694,-0.33853639426596166
Juana Díaz,South,2030,40307.83770324297,40672.15004962641,41293.01421078497,42163.07815222103,42797.011366266226,43336.523221932046,43562.16664182773,hurricane_cat1,42411.152503143814,-248.0743509227832,-0.5849271625061219
Juncos,East,2030,31657.091411168167,31859.397479490126,32321.041863451115,32733.51602460426,33130.8029615771,33481.915885849885,33613.47759492047,hurricane_cat1,32935.661674566174,-202.14564996191257,-0.6137591889280761
Lajas,West,2030,20781.260388848194,20943.835414141573,21238.236214201195,21592.435720643047,22035.970382625586,22299.955741531096,22553.618550877913,hurricane_cat1,21669.421713009204,-76.985992366157,-0.3552747894510659
Lares,Central Mountains,2030,23428.30220782188,23815.27136439901,24747.671083986526,25976.040938670205,26983.35994096605,27741.517915543285,28079.808688766076,hurricane_cat1,26041.98297452795,-65.94203585774449,-0.25321434209615823
Las Marías,West,2030,7546.013287837949,7657.058347627442,7857.007709011515,8110.79185529122,8406.151276544702,8593.273123387398,8649.099992960442,hurricane_cat1,8123.678878716515,-12.88702342529541,-0.15863531310990805
Las Piedras,East,2030,29947.39016639146,30096.349917639585,30443.13121668431,31046.172901980615,31535.45630476516,32110.07127394585,32383.82171544543,hurricane_cat1,31246.828497285904,-200.65559530528844,-0.6421630768790418
Loíza,East,2030,19647.01128661914,19817.86525183307,20045.41862301804,20271.634685087858,20502.292104991546,20723.755062631266,20800.08748459672,hurricane_cat1,20405.31737624062,-133.68269115276053,-0.6551365444990183
Luquillo,East,2030,15226.041080145324,15315.281702561757,15484.195058901623,15645.506332129784,15862.5992997765,16015.064092310842,16131.813659300677,hurricane_cat1,15744.255607572946,-98.74927544316233,-0.6272082841164253
Manatí,North,2030,34814.36082732751,35049.66682459037,35700.09442068484,36310.477153585205,36885.421740263795,37561.00590045827,37896.59225646804,hurricane_cat1,36432.21239398803,-121.73524040282791,-0.3341417729078578
Maricao,West,2030,4413.474827090406,4499.791278552958,4608.8594798997,4721.309107593135,4875.2271539722715,4964.513068152854,5048.715542762745,hurricane_cat1,4744.606130569123,-23.297022975987602,-0.4910212214642375
Maunabo,East,2030,8927.384363668807,9007.414860102668,9108.657811398134,9227.340928658545,9367.796634824444,9495.560788132994,9563.227715262536,hurricane_cat1,9282.623854665311,-55.2829260067665,-0.5955527970572901
Mayagüez,West,2030,64266.337879516934,64767.675325130534,65708.75932016232,66566.06163850272,67456.71175788836,68190.70826060396,68672.33656342924,hurricane_cat1,66843.64402029655,-277.5823817938217,-0.41527116880332854
Moca,West,2030,32797.27322865888,33230.12969270351,33962.945222864095,34554.861546804896,35232.00477800709,36113.3834507731,36479.85027841822,hurricane_cat1,34670.98454057217,-116.12299376727606,-0.3349284576311593
Morovis,Central Mountains,2030,25489.030555474354,25743.871639991983,26134.410170238152,26521.347431744107,26915.044097748185,27347.30717377491,27591.94319853058,hurricane_cat1,26623.3992954406,-102.05186369649164,-0.3833164298969462
Naguabo,East,2030,19063.255120010286,19602.76816558811,20001.88332574211,20611.266123931255,21033.12529411321,21439.089007108272,21720.662946046115,hurricane_cat1,20751.620716627942,-140.35459269668718,-0.6763548477166571
Naranjito,Central Mountains,2030,25828.519575444334,26125.298363838672,26520.24125959544,27028.454331332858,27506.76464796005,27900.87587527636,28346.27533668232,hurricane_cat1,27158.50687645637,-130.05254512351166,-0.47886485702295306
Orocovis,Central Mountains,2030,18999.440577716272,19116.29341547328,19377.889045581385,19670.458120736992,20017.12010246866,20359.09540916372,20443.803444283625,hurricane_cat1,19747.98691527864,-77.5287945416494,-0.39259087457500214
Patillas,South,2030,13582.63647094712,13607.084682504683,13761.059169058972,13920.596822493108,14066.511867326766,14206.391645388156,14336.573689915627,hurricane_cat1,14000.950310696835,-80.35348820372747,-0.5739145302325427
Peñuelas,South,2030,17301.358588855048,17434.353019663737,17793.62069579871,18158.88975250796,18664.44210976504,19026.194481992166,19285.03655265741,hurricane_cat1,18255.245994604902,-96.35624209694288,-0.5278276837541368
Ponce,South,2030,116088.30008201969,117273.88598713951,118886.08116688486,120929.5324899006,123289.40512135184,125084.92517428512,126339.40235519917,hurricane_cat1,121528.73921075082,-599.2067208502267,-0.4930576296122876
Quebradillas,North,2030,21140.462230694207,21264.55914636707,21487.09769004085,21753.650859800357,22012.43677144726,22215.46427506524,22322.79782460262,hurricane_cat1,21809.083504277995,-55.43264447763795,-0.2541722785680768
Rincón,West,2030,13366.464468532293,13571.903224406457,13858.201037752931,14213.24886383001,14539.331139513215,14833.84254606349,15053.283054151096,hurricane_cat1,14267.018642937644,-53.76977910763526,-0.3768816769174966
Río Grande,East,2030,39805.378693065824,40111.45047806769,40514.68026701138,41022.51217761892,41538.970675137316,41932.775774471535,42267.94347231847,hurricane_cat1,41292.22932638556,-269.7171487666419,-0.6531910559604825
Sabana Grande,West,2030,20436.57286765137,20546.72691919243,20791.617735529075,21091.825096325265,21448.951579435554,21746.918413177384,21907.35228832037,hurricane_cat1,21156.30053904927,-64.4754427240041,-0.3047576423155762
Salinas,South,2030,21914.110758125968,22094.64044644775,22400.76240899282,22749.48507786393,23189.006661121726,23421.7827343709,23501.18390451703,hurricane_cat1,22878.13680519075,-128.65172732681822,-0.5623348108383932
San Germán,West,2030,28110.709755901862,28375.749181052182,28791.370099575564,29368.9737039783,29841.667516997983,30331.76306255074,30698.946262443933,hurricane_cat1,29463.32748845498,-94.35378447667972,-0.32024144086797957
San Juan,Metro,2030,293370.72092157614,298029.90475559095,303484.24123629264,309318.3838870869,315994.157139671,321675.94889416726,325358.5725804883,hurricane_cat1,310672.4505599049,-1354.0666728180367,-0.43585025655724857
San Lorenzo,East,2030,31663.69030693031,32053.431601027416,32777.72656145341,33330.0456381424,33788.89081657326,34159.06024154919,34530.795411518986,hurricane_cat1,33536.206149658195,-206.1605115157945,-0.6147401128075893
San Sebastián,West,2030,33895.42070929136,34533.89148352025,35321.72812686085,36304.662831370035,37276.347274873886,38171.438986988425,38813.64914976952,hurricane_cat1,36437.452483790126,-132.78965242009144,-0.36443176832728735
