scenario,municipio,region,p50,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
earthquake_m6_0,Barranquitas,Central Mountains,26926.201703387866,27064.374415862494,-138.1727124746285,-0.5105335536359014
earthquake_m6_0,Morovis,Central Mountains,26433.22002375355,26564.542813439253,-131.32278968570245,-0.49435366009485776
earthquake_m6_0,Sabana Grande,West,21006.078419379228,21137.31049099842,-131.23207161919345,-0.6208551067794562
earthquake_m6_0,Lajas,West,21514.23011456416,21645.391562267323,-131.16144770316168,-0.6059555325014537
earthquake_m6_0,Aibonito,Central Mountains,22705.152008591656,22836.25584072363,-131.103832131972,-0.57410388570869
earthquake_m6_0,Utuado,Central Mountains,25818.28184818238,25947.139012428008,-128.85716424562634,-0.4966141515020484
earthquake_m6_0,Añasco,West,23305.096122119197,23431.57115298224,-126.47503086304278,-0.5397633391175553
earthquake_m6_0,Naguabo,East,20602.3685413443,20726.763292884396,-124.39475154009415,-0.6001648679164465
earthquake_m6_0,Aguas Buenas,Central Mountains,21942.66740871748,22065.92335107903,-123.25594236154939,-0.558580488115047
earthquake_m6_0,Vega Alta,North,32441.526926988845,32563.298626085714,-121.77169909686927,-0.3739538198974742
earthquake_m6_0,Arroyo,South,13676.597965093035,13795.982790661492,-119.38482556845702,-0.8653593395989786
earthquake_m6_0,Loíza,East,20291.36448033621,20409.75482053809,-118.39034020188046,-0.5800674297309328
earthquake_m6_0,Guayanilla,South,15697.002469397132,15814.800062158916,-117.79759276178447,-0.7448566677971877
earthquake_m6_0,Patillas,South,13894.873456266148,14005.914380625578,-111.04092435942948,-0.7928145306459442
earthquake_m6_0,Orocovis,Central Mountains,19592.7776815065,19695.71791124165,-102.94022973514802,-0.5226528436234011
earthquake_m6_0,Barceloneta,North,20806.566215002793,20906.053004419417,-99.48678941662365,-0.47587552464156063
earthquake_m6_0,Cataño,Metro,20740.217868523134,20838.772652308602,-98.55478378546832,-0.47293948367227867
earthquake_m6_0,Luquillo,East,15611.921575074979,15710.201098535366,-98.27952346038728,-0.6255777557777392
earthquake_m6_0,Guánica,West,11182.42074805294,11278.016233257078,-95.59548520413773,-0.8476267743102004
earthquake_m6_0,Camuy,North,30353.067991610405,30445.606141029875,-92.53814941946985,-0.30394582716079105
earthquake_m6_0,Comerío,Central Mountains,17348.909267737894,17439.786168247112,-90.8769005092181,-0.5210895341978394
earthquake_m6_0,Rincón,West,14147.45318938349,14236.207086822731,-88.75389743924097,-0.6234378082445362
earthquake_m6_0,Quebradillas,North,21693.99836218331,21776.837298446742,-82.83893626343342,-0.3803992982458569
earthquake_m6_0,Ciales,Central Mountains,15570.439257989881,15653.090050125733,-82.65079213585159,-0.5280158222509408
earthquake_m6_0,Adjuntas,Central Mountains,16673.645536055403,16752.12993968087,-78.48440362546899,-0.4685040284911025
earthquake_m6_0,Hormigueros,West,14340.941972072373,14413.154947967112,-72.21297589473943,-0.5010212972484878
earthquake_m6_0,Jayuya,Central Mountains,13578.204752376232,13641.716627164551,-63.51187478831889,-0.4655709873187706
earthquake_m6_0,Maunabo,East,9222.704169082084,9276.123239167518,-53.419070085434214,-0.5758771062880821
earthquake_m6_0,Ceiba,East,9866.43519153666,9919.600237075274,-53.16504553861341,-0.5359595575223378
earthquake_m6_0,Florida,North,10674.682024261085,10724.827001171994,-50.14497691090946,-0.4675597742082897
earthquake_m6_0,Vieques,East,7192.22459504039,7234.907579841597,-42.68298480120666,-0.5899589501341104
earthquake_m6_0,Las Marías,West,8074.996512661306,8116.669604851807,-41.67309219050094,-0.5134260012947983
earthquake_m6_0,Maricao,West,4700.40405501148,4736.591058029554,-36.18700301807439,-0.7639883320036577
earthquake_m6_0,Culebra,East,1166.053877359896,1173.6159986412554,-7.562121281359396,-0.6443437453233751
earthquake_m6_5,San Juan,Metro,307010.6209010286,309872.0121047741,-2861.391203745501,-0.9234106637478462
earthquake_m6_5,Ponce,South,119893.58211432777,121505.66019451046,-1612.0780801826913,-1.3267514267253238
earthquake_m6_5,Bayamón,Metro,166680.42857135166,168063.60415505752,-1383.175583705859,-0.8230072124537592
earthquake_m6_5,Carolina,Metro,138318.88307317154,139558.14449020842,-1239.261417036876,-0.8879893191212672
earthquake_m6_5,Caguas,East,111752.34889141485,112886.93674952965,-1134.587858114799,-1.005065679682841
earthquake_m6_5,Guaynabo,Metro,81371.9086532164,82106.00676613805,-734.0981129216525,-0.8940857579550531
earthquake_m6_5,Arecibo,North,79960.8293000875,80613.46736062085,-652.6380605333543,-0.8095893675107736
earthquake_m6_5,Mayagüez,West,66065.7276559131,66714.18801079149,-648.4603548783925,-0.9719976727791388
earthquake_m6_5,Juana Díaz,South,41788.62049708245,42400.00791388366,-611.3874168012117,-1.4419511855822462
earthquake_m6_5,Toa Alta,Metro,60675.798525596896,61237.793324372935,-561.9947987760388,-0.9177254245579783
earthquake_m6_5,Trujillo Alto,Metro,61129.146294836784,61689.74417618965,-560.5978813528636,-0.9087375686820196
earthquake_m6_5,Toa Baja,Metro,67448.01087860242,68004.46401358768,-556.4531349852623,-0.8182597172945584
earthquake_m6_5,Humacao,East,44594.97451603548,45064.33021830673,-469.35570227124845,-1.041523750597273
earthquake_m6_5,Coamo,South,30642.208859009326,31107.907002258602,-465.69814324927574,-1.4970410680971353
earthquake_m6_5,San Sebastián,West,35948.04337856786,36400.003665518205,-451.9602869503433,-1.2416490149381116
earthquake_m6_5,Isabela,West,39284.43032088595,39732.63219319399,-448.20187230804004,-1.1280447520534893
earthquake_m6_5,Guayama,South,31570.068931664504,32013.530089397987,-443.46115773348356,-1.3852304213097257
earthquake_m6_5,Cabo Rojo,West,43278.987634863704,43713.014085487615,-434.02645062391093,-0.9928998484870079
earthquake_m6_5,Vega Baja,North,49451.28874643597,49885.26592075094,-433.97717431497585,-0.8699506082705933
earthquake_m6_5,Gurabo,East,35349.56661893485,35780.004366873814,-430.4377479389659,-1.2030120050445772
earthquake_m6_5,Aguadilla,West,49925.03688986348,50353.559995488686,-428.5231056252087,-0.8510284191695706
earthquake_m6_5,Río Grande,East,40891.88940705618,41308.94515148988,-417.0557444337028,-1.009601535222598
earthquake_m6_5,Yauco,South,29984.913188802093,30387.66431078514,-402.7511219830485,-1.3253770275463546
earthquake_m6_5,Canóvanas,East,36978.817123970366,37369.04736800298,-390.2302440326166,-1.044260615449215
earthquake_m6_5,Aguada,West,34672.11459156542,35027.66433438162,-355.549742816198,-1.0150540995883814
earthquake_m6_5,Juncos,East,32563.926007316582,32918.6609916224,-354.7349843058146,-1.077610612400342
earthquake_m6_5,Cidra,Central Mountains,36452.67791046185,36806.26881161335,-353.5909011515032,-0.9606811898301844
earthquake_m6_5,San Lorenzo,East,33145.84730015135,33496.94457585037,-351.09727569902316,-1.04814716728566
earthquake_m6_5,Moca,West,34287.30982456162,34620.348555556455,-333.0387309948346,-0.961973939864863
earthquake_m6_5,Las Piedras,East,30870.96050724724,31198.371167160032,-327.41065991279174,-1.049447928414385
earthquake_m6_5,Cayey,Central Mountains,37764.447302891786,38090.46173021385,-326.0144273220649,-0.8558951835006662
earthquake_m6_5,Salinas,South,22579.66134037383,22894.06764114357,-314.4063007697405,-1.3733090410055053
earthquake_m6_5,Corozal,Central Mountains,31755.023468852363,32063.87806465641,-308.85459580404495,-0.9632477867500728
earthquake_m6_5,San Germán,West,29123.39353256127,29415.147182065637,-291.7536495043678,-0.9918483415994922
earthquake_m6_5,Fajardo,East,27847.227413788118,28138.509392496737,-291.28197870861914,-1.0351720293552253
earthquake_m6_5,Naranjito,Central Mountains,26795.21870107206,27085.49973741303,-290.2810363409699,-1.071721176109616
earthquake_m6_5,Hatillo,North,35353.95566364951,35633.853799640674,-279.89813599116314,-0.7854837637403833
earthquake_m6_5,Manatí,North,36087.53202420466,36366.04527654721,-278.5132523425491,-0.7658607094188623
earthquake_m6_5,Lares,Central Mountains,25735.900761322184,26009.43141476871,-273.53065344652714,-1.0516594887622595
earthquake_m6_5,Villalba,South,19477.83692786855,19750.83868037527,-273.00175250671964,-1.3822286583606107
earthquake_m6_5,Yabucoa,East,26085.516929547037,26358.465341298423,-272.9484117513857,-1.0355246719304647
earthquake_m6_5,Dorado,North,33046.282626836735,33318.49198903461,-272.2093621978711,-0.8169918443111335
earthquake_m6_5,Peñuelas,South,17974.644342492204,18238.229503599166,-263.5851611069629,-1.4452343691307674
earthquake_m6_5,Santa Isabel,South,17908.630557181103,18165.33097350825,-256.70041632714856,-1.4131337144449083
earthquake_m6_5,Barranquitas,Central Mountains,26813.092143219517,27064.374415862494,-251.28227264297675,-0.9284614112332839
earthquake_m6_5,Utuado,Central Mountains,25720.641829267155,25947.139012428008,-226.49718316085273,-0.8729177542555518
earthquake_m6_5,Morovis,Central Mountains,26338.72862059455,26564.542813439253,-225.81419284470394,-0.85005864558099
earthquake_m6_5,Lajas,West,21428.311187159085,21645.391562267323,-217.0803751082385,-1.0028941933610356
earthquake_m6_5,Añasco,West,23217.567758428006,23431.57115298224,-214.00339455423455,-0.913312185329055
earthquake_m6_5,Vega Alta,North,32351.40271098855,32563.298626085714,-211.8959150971641,-0.650720056129139
earthquake_m6_5,Naguabo,East,20516.7065852159,20726.763292884396,-210.05670766849653,-1.0134563930713198
earthquake_m6_5,Aibonito,Central Mountains,22628.788857236905,22836.25584072363,-207.46698348672362,-0.9084982447812228
earthquake_m6_5,Loíza,East,20207.926703598285,20409.75482053809,-201.82811693980693,-0.9888806539543028
earthquake_m6_5,Camuy,North,30247.28614715897,30445.606141029875,-198.319993870904,-0.6513911825313901
earthquake_m6_5,Guayanilla,South,15616.873627945004,15814.800062158916,-197.92643421391222,-1.2515266297137924
earthquake_m6_5,Arroyo,South,13604.123668326236,13795.982790661492,-191.85912233525596,-1.3906883275117268
earthquake_m6_5,Aguas Buenas,Central Mountains,21877.356808665172,22065.92335107903,-188.56654241385695,-0.8545599448238634
earthquake_m6_5,Patillas,South,13820.220596975403,14005.914380625578,-185.69378365017474,-1.3258240669173695
earthquake_m6_5,Sabana Grande,West,20956.491599985777,21137.31049099842,-180.8188910126446,-0.855448904389461
earthquake_m6_5,Cataño,Metro,20666.478293327404,20838.772652308602,-172.29435898119846,-0.8267970568895813
earthquake_m6_5,Orocovis,Central Mountains,19525.3210809888,19695.71791124165,-170.3968302528483,-0.8651465817125232
earthquake_m6_5,Barceloneta,North,20740.932571685276,20906.053004419417,-165.1204327341402,-0.7898211714054045
earthquake_m6_5,Luquillo,East,15547.51529997986,15710.201098535366,-162.68579855550706,-1.0355424321759572
earthquake_m6_5,Guánica,West,11115.688302091823,11278.016233257078,-162.327931165255,-1.4393305330291661
earthquake_m6_5,Quebradillas,North,21621.794205138518,21776.837298446742,-155.04309330822434,-0.7119633176452256
earthquake_m6_5,Ciales,Central Mountains,15501.41028618778,15653.090050125733,-151.67976393795288,-0.9690084414785215
earthquake_m6_5,Comerío,Central Mountains,17288.99709099863,17439.786168247112,-150.7890772484825,-0.8646268698123518
earthquake_m6_5,Rincón,West,14093.4807486948,14236.207086822731,-142.72633812793174,-1.002558738134974
earthquake_m6_5,Hormigueros,West,14284.015785355145,14413.154947967112,-129.13916261196755,-0.8959812274146255
earthquake_m6_5,Jayuya,Central Mountains,13515.350466639095,13641.716627164551,-126.36616052545651,-0.9263215472004851
earthquake_m6_5,Adjuntas,Central Mountains,16630.545653428788,16752.12993968087,-121.58428625208398,-0.7257840447147353
earthquake_m6_5,Ceiba,East,9821.944279064799,9919.600237075274,-97.65595801047493,-0.9844747336236215
earthquake_m6_5,Maunabo,East,9183.89450531646,9276.123239167518,-92.22873385105777,-0.9942594710431509
earthquake_m6_5,Florida,North,10637.126589227502,10724.827001171994,-87.70041194449186,-0.8177326490665825
earthquake_m6_5,Vieques,East,7160.704606194295,7234.907579841597,-74.20297364730231,-1.0256243473524362
earthquake_m6_5,Las Marías,West,8042.591875753904,8116.669604851807,-74.0777290979031,-0.9126616297603456
earthquake_m6_5,Maricao,West,4678.597968825502,4736.591058029554,-57.99308920405201,-1.224363439730375
earthquake_m6_5,Culebra,East,1160.929642207518,1173.6159986412554,-12.686356433737274,-1.0809631470962224
earthquake_m6_8,San Juan,Metro,305551.64585961495,309872.0121047741,-4320.366245159181,-1.3942421633414173
earthquake_m6_8,Ponce,South,119156.53028500603,121505.66019451046,-2349.129909504438,-1.933350187755755
earthquake_m6_8,Bayamón,Metro,166020.53744785942,168063.60415505752,-2043.0667071981006,-1.2156508944751312
earthquake_m6_8,Carolina,Metro,137731.2901432161,139558.14449020842,-1826.8543469923316,-1.309027397623867
earthquake_m6_8,Caguas,East,111271.35993305626,112886.93674952965,-1615.576816473389,-1.4311459438907315
earthquake_m6_8,Guaynabo,Metro,81051.73802058463,82106.00676613805,-1054.2687455534178,-1.2840336378266257
earthquake_m6_8,Arecibo,North,79720.1177053753,80613.46736062085,-893.3496552455472,-1.108189096059082
earthquake_m6_8,Mayagüez,West,65849.21877060438,66714.18801079149,-864.9692401871143,-1.296529667793003
earthquake_m6_8,Juana Díaz,South,41543.723059884214,42400.00791388366,-856.2848539994447,-2.0195393730553026
earthquake_m6_8,Toa Alta,Metro,60400.5942433981,61237.793324372935,-837.1990809748313,-1.3671281010082088
earthquake_m6_8,Trujillo Alto,Metro,60876.163511098435,61689.74417618965,-813.5806650912127,-1.3188264531744158
earthquake_m6_8,Toa Baja,Metro,67206.69111771951,68004.46401358768,-797.7728958681691,-1.1731184230917098
earthquake_m6_8,Aguadilla,West,49686.536501766655,50353.559995488686,-667.0234937220303,-1.3246799109770804
earthquake_m6_8,Humacao,East,44401.85234895615,45064.33021830673,-662.4778693505796,-1.4700714870082716
earthquake_m6_8,Coamo,South,30451.48144876998,31107.907002258602,-656.4255534886215,-2.1101566024386065
earthquake_m6_8,Vega Baja,North,49249.97563972481,49885.26592075094,-635.2902810261294,-1.2735028455804334
earthquake_m6_8,Cabo Rojo,West,43087.57964795874,43713.014085487615,-625.4344375288783,-1.4307739940003765
earthquake_m6_8,Guayama,South,31388.900458093336,32013.530089397987,-624.6296313046514,-1.9511426248850694
earthquake_m6_8,San Sebastián,West,35777.74692989503,36400.003665518205,-622.2567356231739,-1.7094963542892136
earthquake_m6_8,Gurabo,East,35180.654425156055,35780.004366873814,-599.3499417177591,-1.6750974526784992
earthquake_m6_8,Río Grande,East,40709.755121983566,41308.94515148988,-599.1900295063169,-1.4505091507636962
earthquake_m6_8,Isabela,West,39140.33552501154,39732.63219319399,-592.2966681824473,-1.490705839226793
earthquake_m6_8,Canóvanas,East,36801.41494053307,37369.04736800298,-567.6324274699145,-1.5189908960749863
earthquake_m6_8,Yauco,South,29828.98021718845,30387.66431078514,-558.6840935966902,-1.8385226580195009
earthquake_m6_8,San Lorenzo,East,32993.915949393864,33496.94457585037,-503.0286264565075,-1.5017149558744114
earthquake_m6_8,Cidra,Central Mountains,36304.84786332327,36806.26881161335,-501.4209482900769,-1.3623248551938667
earthquake_m6_8,Aguada,West,34534.349710622264,35027.66433438162,-493.3146237593537,-1.408357174632217
earthquake_m6_8,Juncos,East,32431.132747679854,32918.6609916224,-487.52824394254276,-1.4810087326049373
earthquake_m6_8,Cayey,Central Mountains,37606.47072652389,38090.46173021385,-483.99100368996005,-1.270635696458497
earthquake_m6_8,Las Piedras,East,30727.143460628715,31198.371167160032,-471.2277065313174,-1.5104240667132653
earthquake_m6_8,Moca,West,34175.36741512995,34620.348555556455,-444.9811404265056,-1.285316754429636
earthquake_m6_8,Salinas,South,22455.05142326418,22894.06764114357,-439.01621787939075,-1.9175981514548441
earthquake_m6_8,Corozal,Central Mountains,31629.438440156984,32063.87806465641,-434.4396244994241,-1.3549191511500325
earthquake_m6_8,San Germán,West,28995.907732548272,29415.147182065637,-419.23944951736485,-1.4252502186117715
earthquake_m6_8,Manatí,North,35958.913444102014,36366.04527654721,-407.13183244519314,-1.1195383752870047
earthquake_m6_8,Fajardo,East,27734.841584239322,28138.509392496737,-403.66780825741444,-1.4345742435278193
earthquake_m6_8,Naranjito,Central Mountains,26685.931794523996,27085.49973741303,-399.56794288903257,-1.4752097866487281
earthquake_m6_8,Hatillo,North,35244.77762393563,35633.853799640674,-389.07617570504226,-1.0918722905827425
earthquake_m6_8,Yabucoa,East,25971.865421393435,26358.465341298423,-386.5999199049875,-1.4667011713282982
earthquake_m6_8,Dorado,North,32936.24506138182,33318.49198903461,-382.2469276527845,-1.1472515856317422
earthquake_m6_8,Villalba,South,19372.864448036307,19750.83868037527,-377.9742323389619,-1.9137123159966
earthquake_m6_8,Peñuelas,South,17865.532200671958,18238.229503599166,-372.6973029272085,-2.043494972215695
earthquake_m6_8,Lares,Central Mountains,25637.280926674146,26009.43141476871,-372.15048809456493,-1.4308290026026864
earthquake_m6_8,Barranquitas,Central Mountains,26703.677562722543,27064.374415862494,-360.6968531399507,-1.3327367098814056
earthquake_m6_8,Santa Isabel,South,17806.358889527088,18165.33097350825,-358.97208398116345,-1.9761384172117595
earthquake_m6_8,Añasco,West,23090.53272414297,23431.57115298224,-341.03842883927064,-1.4554654769527273
earthquake_m6_8,Morovis,Central Mountains,26229.700800366485,26564.542813439253,-334.84201307276817,-1.2604847575369091
earthquake_m6_8,Aibonito,Central Mountains,22510.01936908714,22836.25584072363,-326.23647163649,-1.4285900189238392
earthquake_m6_8,Utuado,Central Mountains,25621.991746745767,25947.139012428008,-325.1472656822407,-1.25311413149058
earthquake_m6_8,Vega Alta,North,32238.67415142512,32563.298626085714,-324.6244746605953,-0.9969029194129186
earthquake_m6_8,Camuy,North,30127.26090133543,30445.606141029875,-318.3452396944449,-1.0456196477738324
earthquake_m6_8,Lajas,West,21327.300665297138,21645.391562267323,-318.090896970185,-1.4695548290504818
earthquake_m6_8,Naguabo,East,20421.53514689866,20726.763292884396,-305.2281459857368,-1.4726281266044234
earthquake_m6_8,Loíza,East,20115.30857242037,20409.75482053809,-294.44624811772155,-1.4426741070962
earthquake_m6_8,Sabana Grande,West,20858.403168642042,21137.31049099842,-278.90732235637915,-1.319502414818362
earthquake_m6_8,Guayanilla,South,15538.99759499441,15814.800062158916,-275.8024671645071,-1.7439516533910366
earthquake_m6_8,Aguas Buenas,Central Mountains,21793.323973789724,22065.92335107903,-272.59937728930527,-1.2353862240529132
earthquake_m6_8,Arroyo,South,13533.441642063346,13795.982790661492,-262.5411485981458,-1.9030260662245828
earthquake_m6_8,Patillas,South,13745.397868887725,14005.914380625578,-260.51651173785285,-1.8600464393686862
earthquake_m6_8,Orocovis,Central Mountains,19443.555334462362,19695.71791124165,-252.1625767792866,-1.2802913705184655
earthquake_m6_8,Cataño,Metro,20601.040741099205,20838.772652308602,-237.73191120939737,-1.1408153214007086
earthquake_m6_8,Guánica,West,11044.89892819203,11278.016233257078,-233.11730506504864,-2.067006291209466
earthquake_m6_8,Barceloneta,North,20673.224006080174,20906.053004419417,-232.8289983392424,-1.1136918015563422
earthquake_m6_8,Luquillo,East,15478.80168655825,15710.201098535366,-231.39941197711596,-1.47292457000241
earthquake_m6_8,Quebradillas,North,21545.920057232528,21776.837298446742,-230.9172412142143,-1.0603800636866803
earthquake_m6_8,Comerío,Central Mountains,17213.30978607289,17439.786168247112,-226.47638217422355,-1.2986190311586079
earthquake_m6_8,Ciales,Central Mountains,15437.323763765642,15653.090050125733,-215.76628636009082,-1.3784261488890985
earthquake_m6_8,Rincón,West,14032.668159423032,14236.207086822731,-203.53892739969888,-1.429727217076646
earthquake_m6_8,Adjuntas,Central Mountains,16566.201957678797,16752.12993968087,-185.9279820020747,-1.109876670438581
earthquake_m6_8,Hormigueros,West,14228.646406574922,14413.154947967112,-184.50854139218973,-1.2801398587490627
earthquake_m6_8,Jayuya,Central Mountains,13463.241347458228,13641.716627164551,-178.4752797063229,-1.3083051391855456
earthquake_m6_8,Ceiba,East,9781.361306825056,9919.600237075274,-138.2389302502179,-1.3935937633206144
earthquake_m6_8,Maunabo,East,9142.246057451553,9276.123239167518,-133.87718171596498,-1.4432449662880904
earthquake_m6_8,Florida,North,10606.977907594719,10724.827001171994,-117.8490935772752,-1.0988437721596518
earthquake_m6_8,Las Marías,West,8007.475920846709,8116.669604851807,-109.19368400509757,-1.3453015746732642
earthquake_m6_8,Vieques,East,7129.042356723674,7234.907579841597,-105.86522311792305,-1.4632560533722934
earthquake_m6_8,Maricao,West,4660.836541442841,4736.591058029554,-75.75451658671318,-1.5993467803874004
earthquake_m6_8,Culebra,East,1155.597881966864,1173.6159986412554,-18.018116674391422,-1.5352650863018018
earthquake_m7_2,San Juan,Metro,304498.82302096457,309872.0121047741,-5373.189083809557,-1.7340027088321777
earthquake_m7_2,Ponce,South,118474.06195717343,121505.66019451046,-3031.5982373370352,-2.4950263489651
earthquake_m7_2,Bayamón,Metro,165355.01075852386,168063.60415505752,-2708.593396533659,-1.611647810453165
earthquake_m7_2,Carolina,Metro,137211.78585005918,139558.14449020842,-2346.3586401492357,-1.681276752940678
earthquake_m7_2,Caguas,East,110765.24041988679,112886.93674952965,-2121.6963296428585,-1.8794879112987346
earthquake_m7_2,Guaynabo,Metro,80742.56943164009,82106.00676613805,-1363.437334497954,-1.6605817140534223
earthquake_m7_2,Arecibo,North,79431.22070005316,80613.46736062085,-1182.246660567689,-1.4665622249927048
earthquake_m7_2,Mayagüez,West,65567.52556333599,66714.18801079149,-1146.6624474554992,-1.718768498344038
earthquake_m7_2,Juana Díaz,South,41286.08821656364,42400.00791388366,-1113.919697320016,-2.6271686070965776
earthquake_m7_2,Toa Alta,Metro,60126.12243936668,61237.793324372935,-1111.6708850062569,-1.8153346563580477
earthquake_m7_2,Toa Baja,Metro,66970.63954268553,68004.46401358768,-1033.8244709021528,-1.5202303053158228
earthquake_m7_2,Trujillo Alto,Metro,60657.89866845745,61689.74417618965,-1031.8455077321996,-1.6726370347479256
earthquake_m7_2,Aguadilla,West,49439.73440755163,50353.559995488686,-913.8255879370554,-1.8148182333462173
earthquake_m7_2,Humacao,East,44199.0328073528,45064.33021830673,-865.2974109539282,-1.9201381819326668
earthquake_m7_2,Vega Baja,North,49049.845388890775,49885.26592075094,-835.4205318601671,-1.674683930095388
earthquake_m7_2,Coamo,South,30273.957669988707,31107.907002258602,-833.9493322698945,-2.680827521470169
earthquake_m7_2,Cabo Rojo,West,42881.96207077404,43713.014085487615,-831.0520147135758,-1.9011546837935356
earthquake_m7_2,Guayama,South,31199.65176434805,32013.530089397987,-813.8783250499364,-2.5422948446396756
earthquake_m7_2,Río Grande,East,40520.68368683271,41308.94515148988,-788.2614646571747,-1.9082101025974627
earthquake_m7_2,San Sebastián,West,35617.55024816587,36400.003665518205,-782.4534173523352,-2.149597083951821
earthquake_m7_2,Isabela,West,38950.6343129399,39732.63219319399,-781.9978802540863,-1.9681502007008709
