scenario,municipio,region,p50,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
hurricane_cat2,Ciales,Central Mountains,13920.987777082028,14558.878643179347,-637.8908660973193,-4.381456029212547
hurricane_cat2,Patillas,South,12855.149562613595,13473.816807714024,-618.6672451004288,-4.591625772633555
hurricane_cat2,Arroyo,South,12555.689386141836,13160.551518361613,-604.8621322197778,-4.596024196826961
hurricane_cat2,Hormigueros,West,12832.067934847473,13392.318669501756,-560.2507346542825,-4.183373682184983
hurricane_cat2,Rincón,West,12771.281337421053,13328.837244701675,-557.5559072806227,-4.183079866942301
hurricane_cat2,Jayuya,Central Mountains,12130.024472080513,12686.645047744147,-556.6205756636336,-4.387452896876059
hurricane_cat2,Ceiba,East,9117.281745222006,9596.129160304234,-478.8474150822276,-4.990005939718368
hurricane_cat2,Guánica,West,10620.247842715156,11084.828031593845,-464.5801888786882,-4.19113573575113
hurricane_cat2,Maunabo,East,8573.657295301779,9024.84194767252,-451.1846523707409,-4.999363479014722
hurricane_cat2,Florida,North,9560.716475793486,9956.632954937322,-395.9164791438361,-3.9764093035839787
hurricane_cat2,Vieques,East,6654.330995082135,7004.709148534811,-350.3781534526761,-5.002037144196992
hurricane_cat2,Las Marías,West,7234.2827241217365,7550.410805216625,-316.12808109488833,-4.186899087351294
hurricane_cat2,Maricao,West,4098.498196805613,4277.046543060134,-178.54834625452168,-4.174571037676251
hurricane_cat2,Culebra,East,1184.9926366949248,1246.8664388394513,-61.87380214452651,-4.962344018347059
hurricane_cat3,San Juan,Metro,268909.2161083331,289431.64590439474,-20522.429796061653,-7.0905963761960695
hurricane_cat3,Bayamón,Metro,145770.94864856487,156902.74167779938,-11131.793029234512,-7.094709060019938
hurricane_cat3,Carolina,Metro,121949.33338265729,131226.06253544748,-9276.729152790183,-7.069273415320454
hurricane_cat3,Caguas,East,99412.4108501394,108592.64469146203,-9180.233841322639,-8.453826562016152
hurricane_cat3,Ponce,South,105731.03434333167,114649.38023057082,-8918.34588723915,-7.778799910914047
hurricane_cat3,Guaynabo,Metro,72220.30620032616,77715.8245290668,-5495.51832874064,-7.071299007688247
hurricane_cat3,Arecibo,North,70120.78686277091,75175.79700653075,-5055.010143759835,-6.724252146366591
hurricane_cat3,Toa Baja,Metro,58613.779610702186,63082.72121924925,-4468.941608547066,-7.084256230822521
hurricane_cat3,Mayagüez,West,57232.47435557077,61592.12087609472,-4359.646520523951,-7.078253611844738
hurricane_cat3,Trujillo Alto,Metro,53823.11657817256,57932.11465003071,-4108.99807185815,-7.092781088142053
hurricane_cat3,Toa Alta,Metro,53546.03815655373,57628.66421612508,-4082.6260595713466,-7.084366981438703
hurricane_cat3,Humacao,East,39867.46697708566,43545.550044930904,-3678.0830678452403,-8.446518792506106
hurricane_cat3,Río Grande,East,36440.75360523519,39812.077682038056,-3371.3240768028627,-8.468093787338049
hurricane_cat3,Aguadilla,West,43406.236373186264,46711.722970192684,-3305.48659700642,-7.076353400870464
hurricane_cat3,Vega Baja,North,43207.86295774976,46329.54681641854,-3121.6838586687736,-6.737997828984792
hurricane_cat3,Juana Díaz,South,36885.302101839945,39994.66517273764,-3109.3630708976925,-7.774444560213971
hurricane_cat3,Canóvanas,East,33186.395879135496,36253.1792731491,-3066.7833940136043,-8.45935020183186
hurricane_cat3,Gurabo,East,31579.40587317386,34495.71063609977,-2916.3047629259127,-8.45410837796743
hurricane_cat3,Cabo Rojo,West,37670.10069764702,40543.96741601448,-2873.866718367455,-7.088272069872238
hurricane_cat3,San Lorenzo,East,29916.349036760872,32673.639341861868,-2757.290305100996,-8.438883334212242
hurricane_cat3,Juncos,East,29345.98584769728,32052.989371269712,-2707.0035235724317,-8.445401120679309
hurricane_cat3,Cayey,Central Mountains,32869.1941725715,35506.056745983,-2636.8625734114976,-7.426514840203483
hurricane_cat3,Isabela,West,34584.950149824566,37221.41004842993,-2636.4598986053606,-7.083181145407928
hurricane_cat3,Cidra,Central Mountains,31892.36708366288,34449.29369099025,-2556.9266073273684,-7.422290367584803
hurricane_cat3,Las Piedras,East,27646.132477412517,30198.7787285634,-2552.6462511508835,-8.45281285741689
hurricane_cat3,San Sebastián,West,31852.846589624696,34265.764456680976,-2412.9178670562796,-7.041774509676292
hurricane_cat3,Guayama,South,28245.654028661564,30623.739166124647,-2378.085137463084,-7.76549566518537
hurricane_cat3,Fajardo,East,25057.80096325176,27373.249106107138,-2315.4481428553772,-8.458799077449621
hurricane_cat3,Aguada,West,30261.75315406811,32568.39396648024,-2306.64081241213,-7.082451823648875
hurricane_cat3,Coamo,South,27220.592745695845,29520.510152782776,-2299.9174070869303,-7.790913487550712
hurricane_cat3,Moca,West,29910.461798041586,32200.227564016765,-2289.7657659751785,-7.111023552311646
hurricane_cat3,Manatí,North,31547.413456605886,33826.163114067414,-2278.749657461529,-6.736648344588206
hurricane_cat3,Corozal,Central Mountains,27917.87650193813,30160.214554681897,-2242.3380527437657,-7.434754977217755
hurricane_cat3,Hatillo,North,31039.513973368645,33279.90417461506,-2240.390201246417,-6.731961094272985
hurricane_cat3,Yauco,South,26361.469891646237,28586.127429302716,-2224.6575376564797,-7.782297700723376
hurricane_cat3,Yabucoa,East,23265.1254407909,25412.82085392617,-2147.6954131352686,-8.451227927353287
hurricane_cat3,Dorado,North,29148.26944149145,31254.09846805875,-2105.8290265672986,-6.737769219993424
hurricane_cat3,Vega Alta,North,28424.761660010146,30475.32482494106,-2050.5631649309144,-6.728601505348779
hurricane_cat3,San Germán,West,25024.38715640584,26937.15074451924,-1912.763588113401,-7.10083856401398
hurricane_cat3,Camuy,North,26381.271277955773,28289.04159455817,-1907.7703166023966,-6.743849240086612
hurricane_cat3,Barranquitas,Central Mountains,23435.721153381623,25313.920172988455,-1878.1990196068327,-7.419629226811694
hurricane_cat3,Naranjito,Central Mountains,23326.224724642976,25196.619146755285,-1870.3944221123093,-7.423195989979357
hurricane_cat3,Morovis,Central Mountains,22929.224932609766,24765.856182764444,-1836.6312501546781,-7.4159812469268225
hurricane_cat3,Lares,Central Mountains,22447.80502356108,24241.791121349102,-1793.9860977880235,-7.40038592366266
hurricane_cat3,Utuado,Central Mountains,22116.421369760814,23890.013559631316,-1773.592189870502,-7.423989883653598
hurricane_cat3,Naguabo,East,18540.608844661572,20254.59199035036,-1713.9831456887878,-8.46219537034051
hurricane_cat3,Salinas,South,20029.02524010272,21716.105832204106,-1687.0805921013853,-7.76879890500217
hurricane_cat3,Loíza,East,18076.226142794127,19742.512828899326,-1666.286686105199,-8.440094229879739
hurricane_cat3,Aibonito,Central Mountains,19949.5800572666,21549.164234152406,-1599.5841768858045,-7.42295227557219
hurricane_cat3,Añasco,West,20177.564472649756,21715.54323079694,-1537.9787581471828,-7.082386757730401
hurricane_cat3,Aguas Buenas,Central Mountains,18987.53231065905,20510.680681744376,-1523.1483710853245,-7.426122978166246
hurricane_cat3,Villalba,South,17255.131158515116,18706.608049753955,-1451.476891238839,-7.759166639822392
hurricane_cat3,Lajas,West,18620.624646512166,20040.045886218148,-1419.4212397059819,-7.08292409990009
hurricane_cat3,Cataño,Metro,18100.97820566522,19480.10528452896,-1379.1270788637412,-7.0796695331982615
hurricane_cat3,Sabana Grande,West,18077.78689569425,19455.394156479215,-1377.6072607849637,-7.080849915991963
hurricane_cat3,Orocovis,Central Mountains,17017.99028097773,18381.877775514284,-1363.8874945365533,-7.419739763221196
hurricane_cat3,Quebradillas,North,18765.677165969573,20120.91961021853,-1355.2424442489573,-6.7354895824974585
hurricane_cat3,Santa Isabel,South,16005.296063368372,17351.114525196113,-1345.818461827741,-7.7563804899877455
hurricane_cat3,Peñuelas,South,15761.718327240971,17087.27593536822,-1325.5576081272484,-7.757571266134548
hurricane_cat3,Barceloneta,North,18098.31737250236,19408.38915473382,-1310.0717822314618,-6.750028411873262
hurricane_cat3,Luquillo,East,13909.814519365162,15193.948895806192,-1284.1343764410303,-8.451617056547262
hurricane_cat3,Comerío,Central Mountains,15101.761761148451,16310.975935526356,-1209.2141743779048,-7.413499836905274
hurricane_cat3,Adjuntas,Central Mountains,14440.616503909681,15600.014532777845,-1159.3980288681632,-7.432031722996818
hurricane_cat3,Guayanilla,South,13676.84302752421,14828.913343772288,-1152.0703162480786,-7.769081183092317
hurricane_cat3,Ciales,Central Mountains,13479.098102684431,14558.878643179347,-1079.7805404949158,-7.41664634316311
hurricane_cat3,Patillas,South,12427.223968440416,13473.816807714024,-1046.5928392736078,-7.767604786450807
hurricane_cat3,Arroyo,South,12137.088697561998,13160.551518361613,-1023.4628207996157,-7.7767471930920165
hurricane_cat3,Hormigueros,West,12443.411258777787,13392.318669501756,-948.9074107239685,-7.085460211493544
hurricane_cat3,Rincón,West,12384.486579699842,13328.837244701675,-944.3506650018335,-7.0850191030520735
hurricane_cat3,Jayuya,Central Mountains,11743.872593458604,12686.645047744147,-942.7724542855431,-7.431219607213496
hurricane_cat3,Ceiba,East,8787.017588128721,9596.129160304234,-809.1115721755123,-8.4316452880034
hurricane_cat3,Guánica,West,10297.974473246937,11084.828031593845,-786.8535583469074,-7.098473301563423
hurricane_cat3,Maunabo,East,8262.310974499738,9024.84194767252,-762.5309731727812,-8.449244624937014
hurricane_cat3,Florida,North,9285.650732439834,9956.632954937322,-670.9822224974887,-6.739047482560459
hurricane_cat3,Vieques,East,6412.667176119783,7004.709148534811,-592.0419724150279,-8.452056464598055
hurricane_cat3,Las Marías,West,7014.973195112607,7550.410805216625,-535.437610104018,-7.0915030177441585
hurricane_cat3,Maricao,West,3974.62582168461,4277.046543060134,-302.4207213755244,-7.070783970453333
hurricane_cat3,Culebra,East,1142.3099628293367,1246.8664388394513,-104.5564760101147,-8.38553936117111
hurricane_cat4,San Juan,Metro,257482.7780968306,289431.64590439474,-31948.86780756415,-11.03848465074808
hurricane_cat4,Bayamón,Metro,139573.14370799492,156902.74167779938,-17329.597969804454,-11.04480252192844
hurricane_cat4,Carolina,Metro,116768.01416722656,131226.06253544748,-14458.048368220916,-11.017665308913335
hurricane_cat4,Caguas,East,94348.92531031078,108592.64469146203,-14243.719381151255,-13.11665207309492
hurricane_cat4,Ponce,South,100789.0336922917,114649.38023057082,-13860.346538279118,-12.089334029023656
hurricane_cat4,Guaynabo,Metro,69160.06783312897,77715.8245290668,-8555.756695937831,-11.00902775951101
hurricane_cat4,Arecibo,North,67299.17078023104,75175.79700653075,-7876.626226299704,-10.477609203950891
hurricane_cat4,Toa Baja,Metro,56125.430067636626,63082.72121924925,-6957.291151612626,-11.028838035429672
hurricane_cat4,Mayagüez,West,54804.87537135859,61592.12087609472,-6787.245504736129,-11.019665191250803
hurricane_cat4,Trujillo Alto,Metro,51535.2831421593,57932.11465003071,-6396.831507871408,-11.041943741420143
hurricane_cat4,Toa Alta,Metro,51273.897596017996,57628.66421612508,-6354.766620107082,-11.027093385810172
hurricane_cat4,Humacao,East,37838.65785471049,43545.550044930904,-5706.8921902204165,-13.105569189806916
hurricane_cat4,Río Grande,East,34581.443659440636,39812.077682038056,-5230.63402259742,-13.138309596329648
hurricane_cat4,Aguadilla,West,41565.550954006925,46711.722970192684,-5146.172016185759,-11.01687475640664
hurricane_cat4,Vega Baja,North,41465.53868298566,46329.54681641854,-4864.008133432879,-10.498717271521299
hurricane_cat4,Juana Díaz,South,35165.339058172656,39994.66517273764,-4829.326114564981,-12.074925727486503
hurricane_cat4,Canóvanas,East,31494.938932071724,36253.1792731491,-4758.240341077377,-13.1250291325527
hurricane_cat4,Gurabo,East,29970.96456304111,34495.71063609977,-4524.746073058661,-13.116836817165067
hurricane_cat4,Cabo Rojo,West,36069.93149420337,40543.96741601448,-4474.035921811112,-11.035022487818768
hurricane_cat4,San Lorenzo,East,28395.40186222597,32673.639341861868,-4278.2374796359,-13.093850473383199
hurricane_cat4,Juncos,East,27855.40444297137,32052.989371269712,-4197.584928298344,-13.095767385929985
hurricane_cat4,Isabela,West,33114.4835586619,37221.41004842993,-4106.926489768026,-11.033774605594944
hurricane_cat4,Cayey,Central Mountains,31404.40735377151,35506.056745983,-4101.64939221149,-11.551971038506078
hurricane_cat4,Cidra,Central Mountains,30471.946395675925,34449.29369099025,-3977.3472953143246,-11.545511878969368
hurricane_cat4,Las Piedras,East,26238.175854877805,30198.7787285634,-3960.602873685595,-13.115109419770919
hurricane_cat4,San Sebastián,West,30508.914727973475,34265.764456680976,-3756.8497287075006,-10.963857915549898
hurricane_cat4,Guayama,South,26927.696745267618,30623.739166124647,-3696.0424208570294,-12.069206835935685
hurricane_cat4,Fajardo,East,23780.677808627384,27373.249106107138,-3592.5712974797534,-13.124387549150052
hurricane_cat4,Aguada,West,28977.387395860344,32568.39396648024,-3591.006570619895,-11.026047444389796
hurricane_cat4,Coamo,South,25946.187615753144,29520.510152782776,-3574.3225370296313,-12.107929431201564
hurricane_cat4,Moca,West,28637.39977501952,32200.227564016765,-3562.827788997245,-11.064604378692799
hurricane_cat4,Manatí,North,30275.53202746198,33826.163114067414,-3550.6310866054337,-10.496700659285885
hurricane_cat4,Hatillo,North,29788.92122975197,33279.90417461506,-3490.9829448630917,-10.489762610332008
hurricane_cat4,Corozal,Central Mountains,26672.31865558055,30160.214554681897,-3487.895899101346,-11.56455930635913
hurricane_cat4,Yauco,South,25128.7035435467,28586.127429302716,-3457.423885756016,-12.09476132892321
hurricane_cat4,Yabucoa,East,22080.540629654934,25412.82085392617,-3332.280224271235,-13.112594793884963
hurricane_cat4,Dorado,North,27972.916577209995,31254.09846805875,-3281.181890848755,-10.498405174611186
hurricane_cat4,Vega Alta,North,27280.19543820765,30475.32482494106,-3195.12938673341,-10.484316098637642
hurricane_cat4,San Germán,West,23959.44292380417,26937.15074451924,-2977.70782071507,-11.054279084512782
hurricane_cat4,Camuy,North,25316.494730880608,28289.04159455817,-2972.546863677562,-10.50776801236482
hurricane_cat4,Barranquitas,Central Mountains,22392.320740763564,25313.920172988455,-2921.5994322248916,-11.541473672427955
hurricane_cat4,Naranjito,Central Mountains,22287.21481250805,25196.619146755285,-2909.404334247236,-11.546804423647831
hurricane_cat4,Morovis,Central Mountains,21907.97671882462,24765.856182764444,-2857.8794639398257,-11.539594847234634
hurricane_cat4,Lares,Central Mountains,21451.063393402186,24241.791121349102,-2790.7277279469163,-11.51205252935785
hurricane_cat4,Utuado,Central Mountains,21131.167585750663,23890.013559631316,-2758.8459738806523,-11.548113888652093
hurricane_cat4,Naguabo,East,17598.88208074712,20254.59199035036,-2655.70990960324,-13.111643576273794
hurricane_cat4,Salinas,South,19094.055271396588,21716.105832204106,-2622.050560807518,-12.074220769909507
hurricane_cat4,Loíza,East,17157.086566106023,19742.512828899326,-2585.426262793302,-13.09573044323276
hurricane_cat4,Aibonito,Central Mountains,19060.9885523146,21549.164234152406,-2488.1756818378053,-11.546506652422257
hurricane_cat4,Añasco,West,19321.178129183514,21715.54323079694,-2394.3651016134245,-11.026042849426585
hurricane_cat4,Aguas Buenas,Central Mountains,18141.421739900492,20510.680681744376,-2369.258941843884,-11.551342340152823
hurricane_cat4,Villalba,South,16450.695158240225,18706.608049753955,-2255.91289151373,-12.05944383671096
hurricane_cat4,Lajas,West,17830.250995262657,20040.045886218148,-2209.7948909554907,-11.0268953649213
hurricane_cat4,Cataño,Metro,17333.040248563884,19480.10528452896,-2147.0650359650754,-11.021834864877594
hurricane_cat4,Sabana Grande,West,17310.684702140275,19455.394156479215,-2144.7094543389394,-11.023726566982393
hurricane_cat4,Orocovis,Central Mountains,16260.311835467302,18381.877775514284,-2121.5659400469813,-11.541617053253551
hurricane_cat4,Quebradillas,North,18009.26041042618,20120.91961021853,-2111.6591997923497,-10.494844374408867
hurricane_cat4,Santa Isabel,South,15259.252075761422,17351.114525196113,-2091.8624494346914,-12.056069634011292
hurricane_cat4,Peñuelas,South,15025.503457462979,17087.27593536822,-2061.7724779052405,-12.066127366958861
hurricane_cat4,Barceloneta,North,17367.16931538095,19408.38915473382,-2041.2198393528706,-10.517203787904288
hurricane_cat4,Luquillo,East,13201.532558714402,15193.948895806192,-1992.4163370917904,-13.113222577981249
hurricane_cat4,Comerío,Central Mountains,14429.97417548961,16310.975935526356,-1881.0017600367464,-11.532122709713546
hurricane_cat4,Adjuntas,Central Mountains,13796.585534567163,15600.014532777845,-1803.428998210682,-11.560431526659299
hurricane_cat4,Guayanilla,South,13038.372592850803,14828.913343772288,-1790.5407509214856,-12.074659210773934
hurricane_cat4,Ciales,Central Mountains,12879.238702518454,14558.878643179347,-1679.6399406608925,-11.536877130628346
hurricane_cat4,Patillas,South,11847.209781092472,13473.816807714024,-1626.607026621552,-12.072355219274524
hurricane_cat4,Arroyo,South,11569.743243319146,13160.551518361613,-1590.8082750424674,-12.087702197153137
hurricane_cat4,Hormigueros,West,11915.056072604602,13392.318669501756,-1477.2625968971533,-11.030670889435408
hurricane_cat4,Rincón,West,11858.652402219028,13328.837244701675,-1470.1848424826476,-11.03010574359784
hurricane_cat4,Jayuya,Central Mountains,11219.957170679832,12686.645047744147,-1466.6878770643143,-11.560880528655689
hurricane_cat4,Ceiba,East,8340.676629761148,9596.129160304234,-1255.4525305430852,-13.082905717197358
hurricane_cat4,Guánica,West,9859.883863749834,11084.828031593845,-1224.9441678440107,-11.050637541265319
hurricane_cat4,Maunabo,East,7841.3724916087485,9024.84194767252,-1183.4694560637708,-13.113464622712693
hurricane_cat4,Florida,North,8911.664555522395,9956.632954937322,-1044.9683994149273,-10.495198569077969
hurricane_cat4,Vieques,East,6086.096666619459,7004.709148534811,-918.612481915352,-13.114213059188902
hurricane_cat4,Las Marías,West,6716.828096633174,7550.410805216625,-833.5827085834508,-11.040229864148893
hurricane_cat4,Maricao,West,3806.2151900112394,4277.046543060134,-470.8313530488949,-11.008328955710295
hurricane_cat4,Culebra,East,1084.6148761391476,1246.8664388394513,-162.2515627003038,-13.012746004401485
hurricane_cat5_maria_like,San Juan,Metro,243361.84063017782,289431.64590439474,-46069.805274216924,-15.91733520716485
hurricane_cat5_maria_like,Bayamón,Metro,131913.95993885433,156902.74167779938,-24988.78173894505,-15.92628750252156
hurricane_cat5_maria_like,Carolina,Metro,110362.20097769218,131226.06253544748,-20863.8615577553,-15.899175174991965
hurricane_cat5_maria_like,Caguas,East,88142.32672771328,108592.64469146203,-20450.31796374875,-18.832139158092197
hurricane_cat5_maria_like,Ponce,South,94706.49424541174,114649.38023057082,-19942.885985159082,-17.39467404451035
hurricane_cat5_maria_like,Guaynabo,Metro,65377.70660617137,77715.8245290668,-12338.117922895428,-15.875940321884894
hurricane_cat5_maria_like,Arecibo,North,63804.64971017212,75175.79700653075,-11371.147296358628,-15.126074812842731
hurricane_cat5_maria_like,Toa Baja,Metro,53050.147892538254,63082.72121924925,-10032.573326710997,-15.903837267644104
hurricane_cat5_maria_like,Mayagüez,West,51804.56102822492,61592.12087609472,-9787.559847869801,-15.890928431510746
hurricane_cat5_maria_like,Trujillo Alto,Metro,48707.91628865085,57932.11465003071,-9224.198361379858,-15.922426476408571
hurricane_cat5_maria_like,Toa Alta,Metro,48467.133873222716,57628.66421612508,-9161.530342902362,-15.897523337594338
hurricane_cat5_maria_like,Humacao,East,35352.910488310925,43545.550044930904,-8192.639556619979,-18.813953545578595
hurricane_cat5_maria_like,Río Grande,East,32302.832407745478,39812.077682038056,-7509.245274292578,-18.86172667064927
hurricane_cat5_maria_like,Aguadilla,West,39290.53287234293,46711.722970192684,-7421.190097849758,-15.887211230862345
hurricane_cat5_maria_like,Vega Baja,North,39307.85451605093,46329.54681641854,-7021.692300367606,-15.155970180738347
hurricane_cat5_maria_like,Juana Díaz,South,33048.185702629795,39994.66517273764,-6946.479470107843,-17.368515125969626
hurricane_cat5_maria_like,Canóvanas,East,29421.51352472367,36253.1792731491,-6831.665748425432,-18.8443217543828
hurricane_cat5_maria_like,Gurabo,East,27999.319614843014,34495.71063609977,-6496.391021256757,-18.832460330468685
hurricane_cat5_maria_like,Cabo Rojo,West,34092.356340449165,40543.96741601448,-6451.6110755653135,-15.9126288983179
hurricane_cat5_maria_like,San Lorenzo,East,26530.791187602747,32673.639341861868,-6142.848154259122,-18.80062422795011
hurricane_cat5_maria_like,Juncos,East,26026.189058742362,32052.989371269712,-6026.80031252735,-18.80261539015576
hurricane_cat5_maria_like,Isabela,West,31297.290950668154,37221.41004842993,-5924.119097761773,-15.91589112302226
hurricane_cat5_maria_like,Cayey,Central Mountains,29597.76014667606,35506.056745983,-5908.296599306937,-16.64024997643642
hurricane_cat5_maria_like,Cidra,Central Mountains,28719.978815676597,34449.29369099025,-5729.314875313652,-16.631153389400485
hurricane_cat5_maria_like,Las Piedras,East,24512.200444339294,30198.7787285634,-5686.578284224106,-18.830490912685413
hurricane_cat5_maria_like,San Sebastián,West,28847.56705518344,34265.764456680976,-5418.197401497535,-15.812276443875223
hurricane_cat5_maria_like,Guayama,South,25309.095890971155,30623.739166124647,-5314.643275153492,-17.354651717489947
hurricane_cat5_maria_like,Aguada,West,27390.068608425932,32568.39396648024,-5178.325358054306,-15.899848679624478
hurricane_cat5_maria_like,Fajardo,East,22215.092767002432,27373.249106107138,-5158.156339104706,-18.843785475045745
hurricane_cat5_maria_like,Coamo,South,24377.74273183199,29520.510152782776,-5142.767420950786,-17.420997788772965
hurricane_cat5_maria_like,Moca,West,27067.248506172647,32200.227564016765,-5132.979057844117,-15.940816094045678
hurricane_cat5_maria_like,Manatí,North,28700.41119758568,33826.163114067414,-5125.751916481735,-15.153217050354934
hurricane_cat5_maria_like,Hatillo,North,28240.156262048746,33279.90417461506,-5039.747912566316,-15.143516898737012
hurricane_cat5_maria_like,Corozal,Central Mountains,25136.138586067897,30160.214554681897,-5024.075968614001,-16.657958316261688
hurricane_cat5_maria_like,Yauco,South,23611.437158827473,28586.127429302716,-4974.690270475243,-17.402463075064336
hurricane_cat5_maria_like,Yabucoa,East,20628.404323584014,25412.82085392617,-4784.416530342154,-18.826782582866958
hurricane_cat5_maria_like,Dorado,North,26517.352230762328,31254.09846805875,-4736.746237296422,-15.15560028755048
hurricane_cat5_maria_like,Vega Alta,North,25862.69383044448,30475.32482494106,-4612.63099449658,-15.135625365743744
hurricane_cat5_maria_like,San Germán,West,22643.415492786808,26937.15074451924,-4293.7352517324325,-15.939827090309677
hurricane_cat5_maria_like,Camuy,North,23997.902523176315,28289.04159455817,-4291.139071381855,-15.168909335575798
hurricane_cat5_maria_like,Barranquitas,Central Mountains,21105.348591143927,25313.920172988455,-4208.571581844528,-16.625522847051318
hurricane_cat5_maria_like,Naranjito,Central Mountains,21005.71491667902,25196.619146755285,-4190.904230076267,-16.63280381255417
hurricane_cat5_maria_like,Morovis,Central Mountains,20648.351871439445,24765.856182764444,-4117.504311324999,-16.625729718121097
hurricane_cat5_maria_like,Lares,Central Mountains,20218.18616978889,24241.791121349102,-4023.6049515602135,-16.59780389748813
hurricane_cat5_maria_like,Utuado,Central Mountains,19915.951812890227,23890.013559631316,-3974.0617467410884,-16.63482415705426
hurricane_cat5_maria_like,Naguabo,East,16444.48793576816,20254.59199035036,-3810.1040545821998,-18.811062974743702
hurricane_cat5_maria_like,Salinas,South,17943.210933212955,21716.105832204106,-3772.8948989911514,-17.373717590729832
hurricane_cat5_maria_like,Loíza,East,16030.097728643417,19742.512828899326,-3712.4151002559083,-18.80416709073442
hurricane_cat5_maria_like,Aibonito,Central Mountains,17964.994734139,21549.164234152406,-3584.169500013406,-16.632522083306597
hurricane_cat5_maria_like,Añasco,West,18262.768000126584,21715.54323079694,-3452.775230670355,-15.900017761350018
hurricane_cat5_maria_like,Aguas Buenas,Central Mountains,17097.844946134803,20510.680681744376,-3412.835735609573,-16.639309970083943
hurricane_cat5_maria_like,Villalba,South,15460.48466254277,18706.608049753955,-3246.1233872111843,-17.352816601371405
hurricane_cat5_maria_like,Lajas,West,16853.422973010187,20040.045886218148,-3186.6229132079607,-15.901275532504899
hurricane_cat5_maria_like,Cataño,Metro,16383.938739905985,19480.10528452896,-3096.1665446229745,-15.893992868108061
hurricane_cat5_maria_like,Sabana Grande,West,16362.403839550709,19455.394156479215,-3092.990316928506,-15.897854816261587
hurricane_cat5_maria_like,Orocovis,Central Mountains,15326.323268697693,18381.877775514284,-3055.55450681659,-16.622646196063627
hurricane_cat5_maria_like,Quebradillas,North,17072.51054082462,20120.91961021853,-3048.4090693939106,-15.150446045446936
hurricane_cat5_maria_like,Santa Isabel,South,14340.64886580912,17351.114525196113,-3010.465659386993,-17.35027254310032
hurricane_cat5_maria_like,Peñuelas,South,14118.022162909168,17087.27593536822,-2969.253772459051,-17.376987319044343
hurricane_cat5_maria_like,Barceloneta,North,16461.773455636907,19408.38915473382,-2946.615699096914,-15.182175478886753
hurricane_cat5_maria_like,Luquillo,East,12333.27369356906,15193.948895806192,-2860.675202237133,-18.827726892162524
hurricane_cat5_maria_like,Comerío,Central Mountains,13601.332665779217,16310.975935526356,-2709.643269747139,-16.612392050958533
hurricane_cat5_maria_like,Adjuntas,Central Mountains,13002.267143488469,15600.014532777845,-2597.747389289376,-16.652211341413434
hurricane_cat5_maria_like,Guayanilla,South,12252.486401239688,14828.913343772288,-2576.4269425326,-17.374347552004707
hurricane_cat5_maria_like,Ciales,Central Mountains,12139.340991980305,14558.878643179347,-2419.5376511990416,-16.618983580391095
hurricane_cat5_maria_like,Patillas,South,11133.277776177947,13473.816807714024,-2340.5390315360764,-17.371017173070605
hurricane_cat5_maria_like,Arroyo,South,10871.03732818878,13160.551518361613,-2289.514190172833,-17.396795164537753
hurricane_cat5_maria_like,Hormigueros,West,11262.082402487831,13392.318669501756,-2130.2362670139246,-15.906403660070444
hurricane_cat5_maria_like,Rincón,West,11208.777724358988,13328.837244701675,-2120.0595203426874,-15.905809947416296
hurricane_cat5_maria_like,Jayuya,Central Mountains,10573.793679418224,12686.645047744147,-2112.8513683259225,-16.654137956682373
hurricane_cat5_maria_like,Ceiba,East,7793.4545726520155,9596.129160304234,-1802.6745876522182,-18.78543480958177
hurricane_cat5_maria_like,Guánica,West,9318.499247118623,11084.828031593845,-1766.3287844752213,-15.93465211585468
hurricane_cat5_maria_like,Maunabo,East,7325.366008140789,9024.84194767252,-1699.4759395317305,-18.831088116396547
hurricane_cat5_maria_like,Florida,North,8448.679066172448,9956.632954937322,-1507.9538887648741,-15.145219228123759
hurricane_cat5_maria_like,Vieques,East,5685.714401308256,7004.709148534811,-1318.9947472265549,-18.830114416705676
hurricane_cat5_maria_like,Las Marías,West,6349.085889712338,7550.410805216625,-1201.3249155042868,-15.91072256193377
hurricane_cat5_maria_like,Maricao,West,3598.0602659849656,4277.046543060134,-678.9862770751688,-15.87512013814488
hurricane_cat5_maria_like,Culebra,East,1013.8614458179835,1246.8664388394513,-233.00499302146784,-18.687245543182833
