scenario,municipio,region,p50,baseline_p50,abs_impact_vs_baseline,pct_impact_vs_baseline
earthquake_m6_0,Aguas Buenas,Central Mountains,21954.41824359989,22080.670549273622,-126.25230567373364,-0.5717774982965221
earthquake_m6_0,Naguabo,East,20598.551319208476,20723.070399456967,-124.51908024849035,-0.6008717716451578
earthquake_m6_0,Sabana Grande,West,21028.946420806657,21148.917962671665,-119.97154186500848,-0.5672703543356736
earthquake_m6_0,Loíza,East,20287.405895497206,20406.391241499055,-118.9853460018494,-0.583078823657351
earthquake_m6_0,Vega Alta,North,32475.781444259126,32594.315803499536,-118.53435924040969,-0.3636657383913642
earthquake_m6_0,Arroyo,South,13688.453319580858,13806.294679763378,-117.84136018251957,-0.8535335723005096
earthquake_m6_0,Lajas,West,21540.76240259988,21658.078603407055,-117.31620080717403,-0.541674092865832
earthquake_m6_0,Guayanilla,South,15713.813407405283,15828.657014465625,-114.84360706034204,-0.7255423309468884
earthquake_m6_0,Patillas,South,13903.183299358168,14014.849465748914,-111.66616639074527,-0.7967703589228537
earthquake_m6_0,Camuy,North,30375.545918319367,30481.28791056414,-105.74199224477343,-0.34690788839052167
earthquake_m6_0,Cataño,Metro,20747.496426321857,20851.2510626115,-103.7546362896428,-0.4975942977142789
earthquake_m6_0,Orocovis,Central Mountains,19617.65944926893,19718.946317461796,-101.28686819286668,-0.5136525378294362
earthquake_m6_0,Barceloneta,North,20829.130988499637,20925.354861224136,-96.2238727244985,-0.45984344524931703
earthquake_m6_0,Luquillo,East,15609.0900402856,15705.058558458888,-95.96851817328752,-0.6110675602772458
earthquake_m6_0,Quebradillas,North,21711.687414143045,21803.341788760816,-91.65437461777037,-0.42036847152034446
earthquake_m6_0,Guánica,West,11200.423286789672,11291.75443553799,-91.33114874831881,-0.8088304547332054
earthquake_m6_0,Ciales,Central Mountains,15585.137095146249,15674.525737195108,-89.38864204885977,-0.5702797235947216
earthquake_m6_0,Rincón,West,14174.457781247882,14260.080064413814,-85.62228316593246,-0.6004333971420245
earthquake_m6_0,Comerío,Central Mountains,17362.904974752357,17444.721756530314,-81.81678177795766,-0.4690059430000945
earthquake_m6_0,Adjuntas,Central Mountains,16688.579290699556,16763.24403947364,-74.66474877408473,-0.4454075153846485
earthquake_m6_0,Hormigueros,West,14346.590658605413,14419.760860874094,-73.17020226868044,-0.5074300674931237
earthquake_m6_0,Jayuya,Central Mountains,13583.513919506326,13652.669167884018,-69.15524837769226,-0.5065328070819313
earthquake_m6_0,Ceiba,East,9865.46759781304,9919.294772083329,-53.827174270289106,-0.5426512217559989
earthquake_m6_0,Maunabo,East,9223.263992823337,9275.139108953008,-51.87511612967137,-0.5592920550334163
earthquake_m6_0,Florida,North,10683.728998183178,10730.264902945726,-46.53590476254794,-0.4336883122966766
earthquake_m6_0,Vieques,East,7192.517997854882,7234.8927967295895,-42.37479887470727,-0.5857004390426086
earthquake_m6_0,Las Marías,West,8081.053801676616,8119.608022551693,-38.55422087507668,-0.4748285972425614
earthquake_m6_0,Maricao,West,4707.3868202688,4741.686824509237,-34.300004240437374,-0.7233713551714249
earthquake_m6_0,Culebra,East,1165.7388932549738,1173.1849954390273,-7.446102184053416,-0.6346912220154118
earthquake_m6_5,San Juan,Metro,307580.9875310721,310183.1040920414,-2602.116560969269,-0.8388969375318188
earthquake_m6_5,Ponce,South,120002.61088290635,121605.13860545706,-1602.5277225507161,-1.3178125044123772
earthquake_m6_5,Bayamón,Metro,166934.6742872873,168400.82569344994,-1466.1514061626513,-0.8706319580828981
earthquake_m6_5,Carolina,Metro,138497.29181031635,139659.4564176036,-1162.164607287239,-0.8321417232301015
earthquake_m6_5,Caguas,East,111749.94694294796,112879.85262330543,-1129.905680357464,-1.000980825274555
earthquake_m6_5,Guaynabo,Metro,81462.48974771336,82207.01388751614,-744.524139802772,-0.9056698505330755
earthquake_m6_5,Mayagüez,West,66091.95581650277,66754.57850262358,-662.6226861208124,-0.9926250767874597
earthquake_m6_5,Arecibo,North,80047.76944480828,80689.11899703197,-641.3495522236917,-0.7948401967894616
earthquake_m6_5,Juana Díaz,South,41846.717001712415,42441.56356739308,-594.8465656806657,-1.401566096253987
earthquake_m6_5,Toa Alta,Metro,60714.4722634496,61270.45141250856,-555.9791490589632,-0.907418072238094
earthquake_m6_5,Toa Baja,Metro,67516.10239454731,68057.10670806433,-541.0043135170126,-0.7949269954094407
earthquake_m6_5,Trujillo Alto,Metro,61211.882653116285,61748.09173686209,-536.2090837458018,-0.8683816271292124
earthquake_m6_5,Humacao,East,44594.10039131677,45058.902225087935,-464.8018337711619,-1.031542738101527
earthquake_m6_5,Coamo,South,30680.736018198702,31137.665417468073,-456.92939926937106,-1.4674491267833971
earthquake_m6_5,Guayama,South,31599.249862391767,32031.711450665498,-432.46158827373074,-1.3501045329401087
earthquake_m6_5,Gurabo,East,35354.92470195867,35783.39562553462,-428.470923575951,-1.197401521252497
earthquake_m6_5,San Sebastián,West,36000.27231891881,36428.33490160374,-428.0625826849282,-1.1750813860725844
earthquake_m6_5,Cabo Rojo,West,43303.69673030792,43726.58439435572,-422.88766404779744,-0.9671179899026925
earthquake_m6_5,Isabela,West,39349.721535322926,39770.815603938216,-421.09406861528987,-1.0588016921976122
earthquake_m6_5,Vega Baja,North,49547.523695857715,49963.2067624506,-415.68306659288646,-0.831978356732077
earthquake_m6_5,Río Grande,East,40893.521564700786,41293.887098130544,-400.3655334297582,-0.9695515766736418
earthquake_m6_5,Aguadilla,West,50001.08230131368,50400.442917010456,-399.3606156967726,-0.7923752105797188
earthquake_m6_5,Yauco,South,30019.713102841008,30412.377634623408,-392.66453178240045,-1.2911339471707923
earthquake_m6_5,Canóvanas,East,36981.84853353826,37361.72981237517,-379.8812788369105,-1.0167657673898278
earthquake_m6_5,Juncos,East,32568.440677711726,32915.56698267581,-347.12630496408383,-1.0545961585494914
earthquake_m6_5,San Lorenzo,East,33143.37533553487,33488.35607665528,-344.9807411204092,-1.0301513168659098
earthquake_m6_5,Aguada,West,34717.621742448035,35062.05450983974,-344.4327673917069,-0.9823519249137155
earthquake_m6_5,Cidra,Central Mountains,36495.86329112429,36839.569658490356,-343.70636736606684,-0.9329814939541602
earthquake_m6_5,Las Piedras,East,30875.407109491334,31198.15046721628,-322.7433577249467,-1.0344951636286666
earthquake_m6_5,Moca,West,34339.884637466326,34658.9063596762,-319.0217222098727,-0.9204610177228141
earthquake_m6_5,Salinas,South,22603.03889796914,22914.53450321169,-311.49560524254775,-1.359380026676469
earthquake_m6_5,Cayey,Central Mountains,37791.732184466746,38102.48540123623,-310.7532167694808,-0.8155720381416338
earthquake_m6_5,Naranjito,Central Mountains,26824.09737308249,27123.132363262972,-299.03499018048024,-1.1025090545423482
earthquake_m6_5,Corozal,Central Mountains,31787.34027647642,32083.23820941755,-295.8979329411268,-0.9222820059799027
earthquake_m6_5,San Germán,West,29152.868629692697,29445.83651869132,-292.9678889986244,-0.9949382447078972
earthquake_m6_5,Fajardo,East,27859.24820137896,28143.856192315958,-284.60799093699825,-1.0112615307304762
earthquake_m6_5,Manatí,North,36107.71869990513,36389.54838612415,-281.82968621902546,-0.7744797578375309
earthquake_m6_5,Hatillo,North,35375.085469258236,35650.47867560583,-275.39320634759497,-0.7724810902357822
earthquake_m6_5,Villalba,South,19497.94097984194,19769.00328899523,-271.0623091532907,-1.3711480806125536
earthquake_m6_5,Dorado,North,33070.2410457779,33340.7663419366,-270.525296158703,-0.8113949553056059
earthquake_m6_5,Yabucoa,East,26085.746784062096,26354.908559677267,-269.1617756151718,-1.0212965641891336
earthquake_m6_5,Peñuelas,South,18000.704350481734,18262.70030517054,-261.9959546888058,-1.4345959267295727
earthquake_m6_5,Santa Isabel,South,17931.87423836152,18182.450456683262,-250.57621832174118,-1.3781212764401496
earthquake_m6_5,Barranquitas,Central Mountains,26844.099194295264,27084.886572337047,-240.7873780417831,-0.8890101031019622
earthquake_m6_5,Lares,Central Mountains,25793.70632723051,26031.482171387048,-237.77584415653837,-0.9134164646909494
earthquake_m6_5,Vega Alta,North,32375.76574213602,32594.315803499536,-218.55006136351585,-0.6705158736298766
earthquake_m6_5,Utuado,Central Mountains,25748.36321710472,25963.929482284104,-215.56626517938275,-0.8302528526218248
earthquake_m6_5,Añasco,West,23225.955070211443,23440.507747586067,-214.55267737462418,-0.9153072948973091
earthquake_m6_5,Camuy,North,30267.069522614358,30481.28791056414,-214.21838794978248,-0.7027865376893708
earthquake_m6_5,Aibonito,Central Mountains,22653.294082552427,22867.330605295763,-214.0365227433358,-0.935992602012619
earthquake_m6_5,Naguabo,East,20511.868380569853,20723.070399456967,-211.2020188871138,-1.0191637378824336
earthquake_m6_5,Morovis,Central Mountains,26372.001054644403,26579.612252060244,-207.61119741584116,-0.7810918964769652
earthquake_m6_5,Lajas,West,21457.633666399102,21658.078603407055,-200.44493700795283,-0.925497319861147
earthquake_m6_5,Loíza,East,20207.960182553274,20406.391241499055,-198.43105894578184,-0.9723966212225041
earthquake_m6_5,Guayanilla,South,15636.1551798451,15828.657014465625,-192.5018346205252,-1.2161602493793378
earthquake_m6_5,Arroyo,South,13615.842889198051,13806.294679763378,-190.45179056532652,-1.3794562189410737
earthquake_m6_5,Aguas Buenas,Central Mountains,21894.899526413777,22080.670549273622,-185.77102285984438,-0.8413287198198589
earthquake_m6_5,Patillas,South,13832.524752966863,14014.849465748914,-182.32471278205048,-1.3009395015453886
earthquake_m6_5,Cataño,Metro,20674.724076658724,20851.2510626115,-176.52698595277616,-0.8466014121776497
earthquake_m6_5,Sabana Grande,West,20977.52102181952,21148.917962671665,-171.39694085214433,-0.81042888886639
earthquake_m6_5,Quebradillas,North,21634.001008940202,21803.341788760816,-169.34077982061353,-0.7766735093237189
earthquake_m6_5,Orocovis,Central Mountains,19550.97543866039,19718.946317461796,-167.9708788014068,-0.8518248191216125
earthquake_m6_5,Luquillo,East,15546.315862537798,15705.058558458888,-158.74269592108976,-1.0107743013513917
earthquake_m6_5,Ciales,Central Mountains,15518.6270676475,15674.525737195108,-155.89866954760873,-0.9945989573238989
earthquake_m6_5,Barceloneta,North,20770.02801551053,20925.354861224136,-155.32684571360733,-0.7422901391337298
earthquake_m6_5,Guánica,West,11138.159437222346,11291.75443553799,-153.59499831564426,-1.3602403345953236
earthquake_m6_5,Comerío,Central Mountains,17304.652500444543,17444.721756530314,-140.06925608577149,-0.8029320160027058
earthquake_m6_5,Rincón,West,14120.64163443985,14260.080064413814,-139.43842997396496,-0.9778236120983296
earthquake_m6_5,Hormigueros,West,14291.40201489826,14419.760860874094,-128.3588459758339,-0.8901593252084838
earthquake_m6_5,Jayuya,Central Mountains,13527.570868856827,13652.669167884018,-125.09829902719139,-0.9162918802827766
earthquake_m6_5,Adjuntas,Central Mountains,16644.547944604466,16763.24403947364,-118.69609486917398,-0.7080735363016345
earthquake_m6_5,Ceiba,East,9822.091523352457,9919.294772083329,-97.20324873087156,-0.9799411244883911
earthquake_m6_5,Maunabo,East,9183.41857760175,9275.139108953008,-91.72053135125861,-0.9888857759850048
earthquake_m6_5,Florida,North,10650.900851006092,10730.264902945726,-79.36405193963401,-0.739628076822657
earthquake_m6_5,Vieques,East,7160.885830417925,7234.8927967295895,-74.00696631166466,-1.0229172482710214
earthquake_m6_5,Las Marías,West,8055.68495585102,8119.608022551693,-63.92306670067228,-0.7872678893258153
earthquake_m6_5,Maricao,West,4684.89244620862,4741.686824509237,-56.79437830061761,-1.1977673853754736
earthquake_m6_5,Culebra,East,1160.710538171426,1173.1849954390273,-12.474457267601338,-1.0632983984706663
earthquake_m6_8,San Juan,Metro,306104.75935155223,310183.1040920414,-4078.3447404891485,-1.3148184690546432
earthquake_m6_8,Ponce,South,119301.40085265215,121605.13860545706,-2303.737752804911,-1.8944411224917843
earthquake_m6_8,Bayamón,Metro,166201.21978444437,168400.82569344994,-2199.605909005564,-1.3061728764974336
earthquake_m6_8,Carolina,Metro,137968.3268012169,139659.4564176036,-1691.1296163866937,-1.210895172991331
earthquake_m6_8,Caguas,East,111272.57609450899,112879.85262330543,-1607.276528796443,-1.4238825542766531
earthquake_m6_8,Guaynabo,Metro,81124.2379614338,82207.01388751614,-1082.7759260823368,-1.3171332650081407
earthquake_m6_8,Arecibo,North,79793.01044629561,80689.11899703197,-896.1085507363605,-1.1105692587489058
earthquake_m6_8,Mayagüez,West,65871.50017842767,66754.57850262358,-883.0783241959143,-1.3228730433242233
earthquake_m6_8,Juana Díaz,South,41611.259245598005,42441.56356739308,-830.3043217950762,-1.956347155958648
earthquake_m6_8,Toa Alta,Metro,60475.03986735534,61270.45141250856,-795.4115451532198,-1.2981976251456733
earthquake_m6_8,Trujillo Alto,Metro,60966.560688299214,61748.09173686209,-781.5310485628725,-1.2656764388660737
earthquake_m6_8,Toa Baja,Metro,67290.05784874619,68057.10670806433,-767.0488593181362,-1.1270665128455217
earthquake_m6_8,Humacao,East,44401.52079516357,45058.902225087935,-657.3814299243677,-1.458937962226586
earthquake_m6_8,Aguadilla,West,49758.67269738547,50400.442917010456,-641.7702196249884,-1.2733424201881112
earthquake_m6_8,Coamo,South,30496.117793911322,31137.665417468073,-641.5476235567512,-2.0603587807737385
earthquake_m6_8,Vega Baja,North,49334.1635027152,49963.2067624506,-629.0432597354011,-1.259012982745841
earthquake_m6_8,Cabo Rojo,West,43115.771122648555,43726.58439435572,-610.813271707164,-1.3968922571185516
earthquake_m6_8,Guayama,South,31427.344303932798,32031.711450665498,-604.3671467327003,-1.8867775693582052
earthquake_m6_8,Gurabo,East,35188.166554329946,35783.39562553462,-595.2290712046743,-1.6634225478029414
earthquake_m6_8,San Sebastián,West,35834.48115834409,36428.33490160374,-593.8537432596495,-1.630197330906567
earthquake_m6_8,Río Grande,East,40710.141383551396,41293.887098130544,-583.7457145791486,-1.4136371158083008
earthquake_m6_8,Isabela,West,39201.582037735585,39770.815603938216,-569.2335662026308,-1.4312846180259469
earthquake_m6_8,Canóvanas,East,36809.29849683398,37361.72981237517,-552.4313155411874,-1.4786020837777374
earthquake_m6_8,Yauco,South,29860.78175507469,30412.377634623408,-551.5958795487168,-1.8137216569372876
earthquake_m6_8,Cidra,Central Mountains,36345.21420308035,36839.569658490356,-494.35545541000465,-1.3419143057119598
earthquake_m6_8,San Lorenzo,East,32998.167620001725,33488.35607665528,-490.18845665355184,-1.4637578970180087
earthquake_m6_8,Aguada,West,34574.260799954354,35062.05450983974,-487.7937098853872,-1.3912296832134974
earthquake_m6_8,Juncos,East,32429.65420445895,32915.56698267581,-485.912778216858,-1.4762400370396311
earthquake_m6_8,Las Piedras,East,30728.852138343584,31198.15046721628,-469.2983288726973,-1.5042504823029383
earthquake_m6_8,Cayey,Central Mountains,37645.5754871098,38102.48540123623,-456.90991412642325,-1.1991603941710294
earthquake_m6_8,Moca,West,34203.865645573154,34658.9063596762,-455.0407141030446,-1.3129113463097046
earthquake_m6_8,Salinas,South,22479.850897233562,22914.53450321169,-434.68360597812716,-1.8969776842606256
earthquake_m6_8,Corozal,Central Mountains,31649.670502812198,32083.23820941755,-433.5677066053504,-1.3513838714637076
earthquake_m6_8,San Germán,West,29014.393753503475,29445.83651869132,-431.4427651878468,-1.4652080436362542
earthquake_m6_8,Naranjito,Central Mountains,26724.102527785348,27123.132363262972,-399.02983547762415,-1.471179029521279
earthquake_m6_8,Fajardo,East,27747.851168251662,28143.856192315958,-396.00502406429587,-1.4070745009435348
earthquake_m6_8,Manatí,North,35997.14762750255,36389.54838612415,-392.400758621603,-1.0783336865242081
earthquake_m6_8,Dorado,North,32957.59412059792,33340.7663419366,-383.172221338682,-1.1492603901450258
earthquake_m6_8,Yabucoa,East,25973.75687134112,26354.908559677267,-381.15168833614734,-1.4462265633480718
earthquake_m6_8,Villalba,South,19392.193501105176,19769.00328899523,-376.8097878900553,-1.9060636612864201
earthquake_m6_8,Peñuelas,South,17893.113843983367,18262.70030517054,-369.586461187173,-2.0237229709263507
earthquake_m6_8,Hatillo,North,35280.997471514005,35650.47867560583,-369.48120409182593,-1.0363989988853834
earthquake_m6_8,Barranquitas,Central Mountains,26727.185575254007,27084.886572337047,-357.7009970830404,-1.3206664023779806
earthquake_m6_8,Lares,Central Mountains,25678.375561696572,26031.482171387048,-353.10660969047603,-1.3564598718032246
earthquake_m6_8,Santa Isabel,South,17834.673083463495,18182.450456683262,-347.77737321976747,-1.9127090380270284
earthquake_m6_8,Utuado,Central Mountains,25631.470588452936,25963.929482284104,-332.4588938311681,-1.2804644769121478
earthquake_m6_8,Aibonito,Central Mountains,22536.34520006142,22867.330605295763,-330.9854052343435,-1.4474160143453376
earthquake_m6_8,Camuy,North,30157.509337358955,30481.28791056414,-323.77857320518524,-1.0622207767440521
earthquake_m6_8,Vega Alta,North,32270.865868063436,32594.315803499536,-323.4499354360996,-0.992350744179057
earthquake_m6_8,Añasco,West,23118.259061489003,23440.507747586067,-322.2486860970639,-1.3747513047376265
earthquake_m6_8,Morovis,Central Mountains,26261.20458370649,26579.612252060244,-318.40766835375325,-1.1979394783273138
earthquake_m6_8,Naguabo,East,20417.826637400518,20723.070399456967,-305.24376205644876,-1.4729659079112498
earthquake_m6_8,Lajas,West,21364.372386205243,21658.078603407055,-293.70621720181225,-1.3561046784436779
earthquake_m6_8,Loíza,East,20113.669325610987,20406.391241499055,-292.7219158880689,-1.4344619409863157
earthquake_m6_8,Guayanilla,South,15556.12140398676,15828.657014465625,-272.53561047886615,-1.7217860632762403
earthquake_m6_8,Aguas Buenas,Central Mountains,21810.490182648144,22080.670549273622,-270.1803666254782,-1.2236058050074308
earthquake_m6_8,Orocovis,Central Mountains,19457.45956223572,19718.946317461796,-261.48675522607664,-1.3260685992867745
earthquake_m6_8,Sabana Grande,West,20890.623963383652,21148.917962671665,-258.29399928801286,-1.221310706031901
earthquake_m6_8,Arroyo,South,13548.002214431803,13806.294679763378,-258.29246533157493,-1.8708311775364896
earthquake_m6_8,Patillas,South,13759.414489623781,14014.849465748914,-255.43497612513238,-1.8226023529499442
earthquake_m6_8,Cataño,Metro,20612.200676428933,20851.2510626115,-239.0503861825673,-1.146455843175808
earthquake_m6_8,Barceloneta,North,20695.50480997631,20925.354861224136,-229.850051247824,-1.0984284509016817
earthquake_m6_8,Quebradillas,North,21573.653981966665,21803.341788760816,-229.68780679415067,-1.053452305703661
earthquake_m6_8,Luquillo,East,15480.110312375587,15705.058558458888,-224.94824608330055,-1.4323298779560512
earthquake_m6_8,Guánica,West,11070.937120414392,11291.75443553799,-220.81731512359875,-1.955562498141397
earthquake_m6_8,Comerío,Central Mountains,17230.187063693418,17444.721756530314,-214.53469283689628,-1.229797160602958
earthquake_m6_8,Ciales,Central Mountains,15460.529618393404,15674.525737195108,-213.99611880170414,-1.3652478064704614
earthquake_m6_8,Rincón,West,14065.928107129595,14260.080064413814,-194.15195728421895,-1.3615067826212792
earthquake_m6_8,Hormigueros,West,14234.853903872385,14419.760860874094,-184.9069570017091,-1.282316390581948
earthquake_m6_8,Jayuya,Central Mountains,13472.576717398964,13652.669167884018,-180.09245048505363,-1.319100670136326
earthquake_m6_8,Adjuntas,Central Mountains,16593.043358319504,16763.24403947364,-170.20068115413596,-1.0153206667716101
earthquake_m6_8,Ceiba,East,9782.408061847746,9919.294772083329,-136.88671023558345,-1.3800044598012629
earthquake_m6_8,Maunabo,East,9143.627567784553,9275.139108953008,-131.51154116845464,-1.4178929245547442
earthquake_m6_8,Florida,North,10616.744754432999,10730.264902945726,-113.52014851272725,-1.0579435786488656
earthquake_m6_8,Vieques,East,7129.397732035509,7234.8927967295895,-105.49506469408061,-1.458142748732474
earthquake_m6_8,Las Marías,West,8019.891432825691,8119.608022551693,-99.71658972600198,-1.228096103273034
earthquake_m6_8,Maricao,West,4665.362090942244,4741.686824509237,-76.32473356699302,-1.6096536188868313
earthquake_m6_8,Culebra,East,1155.372095359145,1173.1849954390273,-17.812900079882183,-1.5183368479083106
earthquake_m7_2,San Juan,Metro,304912.7224953909,310183.1040920414,-5270.381596650463,-1.6991194965559986
earthquake_m7_2,Ponce,South,118619.25660206788,121605.13860545706,-2985.8820033891825,-2.455391307991314
earthquake_m7_2,Bayamón,Metro,165583.81901104806,168400.82569344994,-2817.0066824018722,-1.6727986165161906
earthquake_m7_2,Carolina,Metro,137417.46852460835,139659.4564176036,-2241.9878929952392,-1.6053248025621303
earthquake_m7_2,Caguas,East,110790.92012905073,112879.85262330543,-2088.9324942546955,-1.8505804585214436
earthquake_m7_2,Guaynabo,Metro,80860.27348178586,82207.01388751614,-1346.7404057302774,-1.6382305378139905
earthquake_m7_2,Arecibo,North,79553.94819100428,80689.11899703197,-1135.170806027687,-1.4068449626639776
earthquake_m7_2,Mayagüez,West,65628.13224250599,66754.57850262358,-1126.446260117591,-1.6874441954169772
earthquake_m7_2,Juana Díaz,South,41363.99432494305,42441.56356739308,-1077.5692424500303,-2.53894803083528
earthquake_m7_2,Toa Alta,Metro,60238.31245801273,61270.45141250856,-1032.1389544958292,-1.6845623472673072
earthquake_m7_2,Toa Baja,Metro,67063.75740517321,68057.10670806433,-993.349302891118,-1.4595820347640676
earthquake_m7_2,Trujillo Alto,Metro,60775.50522697183,61748.09173686209,-972.5865098902577,-1.5750875574178231
earthquake_m7_2,Aguadilla,West,49519.696753833094,50400.442917010456,-880.7461631773622,-1.7474968714612327
earthquake_m7_2,Humacao,East,44206.41527275582,45058.902225087935,-852.4869523321177,-1.8919390181180873
earthquake_m7_2,Vega Baja,North,49119.22502921334,49963.2067624506,-843.9817332372622,-1.6892064939905922
earthquake_m7_2,Coamo,South,30310.78523085716,31137.665417468073,-826.8801866109134,-2.6555625655449355
earthquake_m7_2,Cabo Rojo,West,42921.776054751055,43726.58439435572,-804.8083396046641,-1.8405470053328696
earthquake_m7_2,Guayama,South,31230.531402438755,32031.711450665498,-801.1800482267427,-2.5012089955315115
earthquake_m7_2,Río Grande,East,40520.3505904448,41293.887098130544,-773.5365076857415,-1.8732470155873533
earthquake_m7_2,Gurabo,East,35016.013458037414,35783.39562553462,-767.382167497206,-2.14452025606427
earthquake_m7_2,Isabela,West,39013.76133871281,39770.815603938216,-757.054265225408,-1.9035422174003453
earthquake_m7_2,San Sebastián,West,35672.6980360741,36428.33490160374,-755.6368655296392,-2.0743107462108368
earthquake_m7_2,Canóvanas,East,36646.01920317822,37361.72981237517,-715.7106091969472,-1.9156249263380878
